   290.27   1.382122e+002   5.004679e-002  -2.871937e-004   2.026513e+000   5.694448e-003   4.994738e-004   1.409001e-005   1.173705e-007   7.177526e-003
   290.28   1.380350e+002   4.969964e-002  -2.880272e-004   2.056731e+000   4.481952e-003   4.760275e-004   1.397417e-005   1.167904e-007   6.436792e-003
   290.29   1.378568e+002   4.919923e-002  -2.906445e-004   1.993832e+000   4.658879e-003   4.827728e-004   1.396197e-005   1.175350e-007   6.654037e-003
   290.30   1.376764e+002   4.854719e-002  -2.949853e-004   2.005502e+000   4.021237e-003   4.914443e-004   1.451413e-005   1.209096e-007   6.738083e-003
   290.31   1.374947e+002   4.775415e-002  -3.009058e-004   2.024554e+000   4.837639e-003   4.851368e-004   1.399064e-005   1.167020e-007   6.693568e-003
   290.32   1.373124e+002   4.683638e-002  -3.081993e-004   2.022956e+000   5.071917e-003   4.877503e-004   1.400798e-005   1.174130e-007   6.807323e-003
   290.33   1.371286e+002   4.580654e-002  -3.166736e-004   2.014739e+000   5.687486e-003   4.861920e-004   1.364966e-005   1.139601e-007   6.863837e-003
   290.34   1.369442e+002   4.468851e-002  -3.260305e-004   2.000713e+000   4.691418e-003   4.810639e-004   1.371016e-005   1.144399e-007   6.462668e-003
   290.35   1.367601e+002   4.351139e-002  -3.359194e-004   1.996163e+000   4.563213e-003   4.643524e-004   1.367343e-005   1.148186e-007   6.427841e-003
   290.36   1.365757e+002   4.229544e-002  -3.460626e-004   1.999363e+000   5.514124e-003   5.058249e-004   1.423963e-005   1.179621e-007   7.296614e-003
   290.37   1.363920e+002   4.107455e-002  -3.560598e-004   1.998808e+000   5.417839e-003   4.748394e-004   1.342466e-005   1.128706e-007   6.597698e-003
   290.38   1.362095e+002   3.987953e-002  -3.655423e-004   2.005911e+000   5.288576e-003   4.813792e-004   1.370513e-005   1.147363e-007   6.739361e-003
   290.39   1.360293e+002   3.874559e-002  -3.741089e-004   1.997024e+000   5.093934e-003   4.954106e-004   1.416592e-005   1.180697e-007   7.023997e-003
   290.40   1.358509e+002   3.769753e-002  -3.814443e-004   1.993283e+000   5.048700e-003   4.876101e-004   1.366648e-005   1.137020e-007   6.616736e-003
   290.41   1.356754e+002   3.676965e-002  -3.871658e-004   2.003440e+000   5.251366e-003   4.928942e-004   1.391491e-005   1.162552e-007   6.869426e-003
   290.42   1.355040e+002   3.599323e-002  -3.909376e-004   1.975200e+000   4.612966e-003   4.833123e-004   1.406055e-005   1.181661e-007   6.764473e-003
   290.43   1.353360e+002   3.539013e-002  -3.924881e-004   1.990707e+000   5.477704e-003   4.958657e-004   1.393079e-005   1.159835e-007   7.041953e-003
   290.44   1.351725e+002   3.498638e-002  -3.915459e-004   1.990692e+000   5.607612e-003   5.038169e-004   1.399127e-005   1.160151e-007   7.147477e-003
   290.45   1.350145e+002   3.480273e-002  -3.879081e-004   2.005651e+000   5.097450e-003   4.812033e-004   1.379753e-005   1.154322e-007   6.724113e-003
   290.46   1.348612e+002   3.485350e-002  -3.813917e-004   1.980189e+000   5.602021e-003   5.160694e-004   1.457572e-005   1.205533e-007   7.686463e-003
   290.47   1.347135e+002   3.515063e-002  -3.718940e-004   1.984896e+000   4.919424e-003   5.145481e-004   1.479365e-005   1.228237e-007   7.462010e-003
   290.48   1.345719e+002   3.569874e-002  -3.593984e-004   2.009453e+000   5.103272e-003   5.125229e-004   1.461946e-005   1.220304e-007   7.314843e-003
   290.49   1.344356e+002   3.650235e-002  -3.438260e-004   1.986653e+000   4.812344e-003   5.077512e-004   1.457116e-005   1.210348e-007   7.221775e-003
   290.50   1.343049e+002   3.755552e-002  -3.252795e-004   1.983758e+000   5.719613e-003   5.300161e-004   1.481901e-005   1.232604e-007   7.860610e-003
   290.51   1.341800e+002   3.884530e-002  -3.039296e-004   1.979887e+000   5.342111e-003   5.177267e-004   1.492576e-005   1.252301e-007   7.782438e-003
   290.52   1.340598e+002   4.036558e-002  -2.798128e-004   1.984172e+000   5.282988e-003   5.168354e-004   1.453732e-005   1.209280e-007   7.416439e-003
   290.53   1.339441e+002   4.209289e-002  -2.532157e-004   1.984867e+000   5.006238e-003   5.076221e-004   1.475593e-005   1.244207e-007   7.455759e-003
   290.54   1.338327e+002   4.399853e-002  -2.244806e-004   1.995491e+000   4.697215e-003   5.098950e-004   1.486620e-005   1.247601e-007   7.351027e-003
   290.55   1.337241e+002   4.606591e-002  -1.937471e-004   1.976239e+000   5.878626e-003   5.139945e-004   1.429858e-005   1.191458e-007   7.555209e-003
   290.56   1.336180e+002   4.825895e-002  -1.614339e-004   1.986516e+000   4.872174e-003   5.079057e-004   1.496269e-005   1.261058e-007   7.559046e-003
   290.57   1.335136e+002   5.053677e-002  -1.280161e-004   1.985240e+000   5.049059e-003   5.009946e-004   1.470370e-005   1.240917e-007   7.453263e-003
   290.58   1.334094e+002   5.287757e-002  -9.368025e-005   1.972993e+000   5.752488e-003   5.182823e-004   1.456248e-005   1.218790e-007   7.706011e-003
   290.59   1.333046e+002   5.523728e-002  -5.893841e-005   1.966388e+000   5.546201e-003   5.109526e-004   1.446350e-005   1.209655e-007   7.556152e-003
   290.60   1.331986e+002   5.757107e-002  -2.431269e-005   1.952303e+000   5.582419e-003   5.472852e-004   1.531403e-005   1.260028e-007   8.340776e-003
   290.61   1.330896e+002   5.985618e-002   1.000233e-005   1.977271e+000   4.464403e-003   4.886583e-004   1.426103e-005   1.192616e-007   6.842710e-003
   290.62   1.329769e+002   6.204823e-002   4.347599e-005   1.975531e+000   5.236161e-003   4.986860e-004   1.425857e-005   1.194251e-007   7.217994e-003
   290.63   1.328596e+002   6.411348e-002   7.572556e-005   1.967682e+000   5.513206e-003   5.073017e-004   1.441431e-005   1.207058e-007   7.500012e-003
   290.64   1.327371e+002   6.601401e-002   1.062846e-004   1.987808e+000   5.130630e-003   5.051990e-004   1.449366e-005   1.207115e-007   7.328197e-003
   290.65   1.326080e+002   6.773225e-002   1.349860e-004   1.963581e+000   6.313162e-003   5.081331e-004   1.379935e-005   1.144602e-007   7.418420e-003
   290.66   1.324719e+002   6.923791e-002   1.614335e-004   1.976848e+000   6.074222e-003   5.021701e-004   1.409653e-005   1.184056e-007   7.496561e-003
   290.67   1.323289e+002   7.050590e-002   1.852737e-004   1.983500e+000   5.195203e-003   4.706131e-004   1.334363e-005   1.118685e-007   6.483621e-003
   290.68   1.321776e+002   7.152911e-002   2.064342e-004   1.942234e+000   4.694341e-003   4.724758e-004   1.364254e-005   1.143854e-007   6.593023e-003
   290.69   1.320183e+002   7.229256e-002   2.246595e-004   1.929830e+000   4.614911e-003   4.581648e-004   1.338627e-005   1.126456e-007   6.415149e-003
   290.70   1.318516e+002   7.278955e-002   2.397718e-004   1.947767e+000   5.760118e-003   4.693933e-004   1.298302e-005   1.090751e-007   6.565463e-003
   290.71   1.316766e+002   7.302358e-002   2.517960e-004   1.906339e+000   5.471627e-003   4.791727e-004   1.319503e-005   1.099169e-007   6.716966e-003
   290.72   1.314942e+002   7.299863e-002   2.606612e-004   1.918245e+000   4.906383e-003   4.495457e-004   1.276269e-005   1.064255e-007   6.131192e-003
   290.73   1.313054e+002   7.272642e-002   2.663886e-004   1.906564e+000   5.354724e-003   4.577409e-004   1.277405e-005   1.073742e-007   6.346932e-003
   290.74   1.311099e+002   7.222212e-002   2.691088e-004   1.894056e+000   4.680038e-003   4.479989e-004   1.271173e-005   1.061426e-007   6.039874e-003
   290.75   1.309090e+002   7.150673e-002   2.689436e-004   1.875741e+000   4.708180e-003   4.488958e-004   1.274612e-005   1.065520e-007   6.128519e-003
   290.76   1.307043e+002   7.060813e-002   2.660963e-004   1.896047e+000   5.109945e-003   4.390435e-004   1.237943e-005   1.037400e-007   5.995837e-003
   290.77   1.304955e+002   6.954984e-002   2.607956e-004   1.907327e+000   5.093711e-003   4.333258e-004   1.210277e-005   1.008886e-007   5.765623e-003
   290.78   1.302845e+002   6.836545e-002   2.533215e-004   1.883680e+000   4.413865e-003   4.292142e-004   1.208485e-005   1.002099e-007   5.510076e-003
   290.79   1.300731e+002   6.709342e-002   2.440319e-004   1.863459e+000   4.704913e-003   4.342887e-004   1.203631e-005   9.963247e-008   5.653974e-003
   290.80   1.298610e+002   6.576086e-002   2.332114e-004   1.870838e+000   4.749648e-003   4.134312e-004   1.156806e-005   9.695404e-008   5.316528e-003
   290.81   1.296501e+002   6.440811e-002   2.212625e-004   1.841938e+000   4.373666e-003   4.222842e-004   1.176134e-005   9.763729e-008   5.361763e-003
   290.82   1.294422e+002   6.307517e-002   2.086130e-004   1.864671e+000   4.786641e-003   4.253076e-004   1.176294e-005   9.725211e-008   5.505880e-003
   290.83   1.292369e+002   6.178842e-002   1.955738e-004   1.848696e+000   4.098742e-003   3.980340e-004   1.139734e-005   9.509253e-008   4.994272e-003
   290.84   1.290359e+002   6.058538e-002   1.825773e-004   1.859824e+000   4.314068e-003   4.055837e-004   1.148019e-005   9.574408e-008   5.107797e-003
   290.85   1.288406e+002   5.950023e-002   1.700492e-004   1.854715e+000   4.893595e-003   4.015808e-004   1.092342e-005   9.004795e-008   5.007239e-003
   290.86   1.286503e+002   5.855355e-002   1.582768e-004   1.858209e+000   4.378302e-003   3.842318e-004   1.094277e-005   9.141574e-008   4.801932e-003
   290.87   1.284663e+002   5.777277e-002   1.476433e-004   1.829576e+000   4.685267e-003   4.039113e-004   1.103716e-005   9.160642e-008   5.027733e-003
   290.88   1.282887e+002   5.717685e-002   1.384510e-004   1.846237e+000   4.926682e-003   4.026729e-004   1.107314e-005   9.178573e-008   5.140062e-003
   290.89   1.281184e+002   5.678204e-002   1.309984e-004   1.848211e+000   4.427658e-003   3.917122e-004   1.091863e-005   9.058479e-008   4.816527e-003
   290.90   1.279541e+002   5.659470e-002   1.254538e-004   1.846269e+000   4.784053e-003   3.928066e-004   1.068212e-005   8.850017e-008   4.799135e-003
   290.91   1.277963e+002   5.662132e-002   1.220217e-004   1.813969e+000   3.948164e-003   3.846747e-004   1.097707e-005   9.128298e-008   4.736823e-003
   290.92   1.276450e+002   5.685994e-002   1.208213e-004   1.822540e+000   4.480858e-003   3.958638e-004   1.088923e-005   9.033293e-008   4.862773e-003
   290.93   1.274987e+002   5.730568e-002   1.219019e-004   1.824204e+000   4.309237e-003   3.795601e-004   1.067037e-005   8.898939e-008   4.653916e-003
   290.94   1.273574e+002   5.794716e-002   1.252744e-004   1.822800e+000   4.955248e-003   3.778050e-004   1.046104e-005   8.816731e-008   4.765505e-003
   290.95   1.272206e+002   5.876566e-002   1.308578e-004   1.822059e+000   4.592498e-003   3.871539e-004   1.081739e-005   9.005750e-008   4.883739e-003
   290.96   1.270866e+002   5.974624e-002   1.385723e-004   1.833414e+000   5.047625e-003   4.036597e-004   1.096952e-005   9.084620e-008   5.141502e-003
   290.97   1.269549e+002   6.086330e-002   1.482350e-004   1.833408e+000   4.408243e-003   3.928927e-004   1.101754e-005   9.114644e-008   4.931156e-003
   290.98   1.268251e+002   6.208574e-002   1.595833e-004   1.815174e+000   4.176963e-003   4.030289e-004   1.157565e-005   9.649391e-008   5.243656e-003
   290.99   1.266953e+002   6.339214e-002   1.724155e-004   1.831400e+000   3.943940e-003   3.937454e-004   1.141878e-005   9.579971e-008   4.979853e-003
   291.00   1.265651e+002   6.474851e-002   1.864067e-004   1.851242e+000   4.913842e-003   4.060220e-004   1.143559e-005   9.563922e-008   5.376669e-003
   291.01   1.264395e+002   6.599020e-002   1.856800e-004   1.831472e+000   4.405845e-003   4.202027e-004   1.192341e-005   9.940196e-008   5.528212e-003
   291.02   1.263077e+002   6.730767e-002   1.956486e-004   1.847375e+000   4.742237e-003   4.238789e-004   1.196176e-005   1.000031e-007   5.662083e-003
   291.03   1.261720e+002   6.860759e-002   2.088615e-004   1.858495e+000   5.228671e-003   4.356640e-004   1.197928e-005   9.993774e-008   5.848206e-003
   291.04   1.260323e+002   6.985298e-002   2.243728e-004   1.842558e+000   5.399384e-003   4.592369e-004   1.248960e-005   1.034555e-007   6.351187e-003
   291.05   1.258877e+002   7.101815e-002   2.411035e-004   1.822190e+000   4.251184e-003   4.294207e-004   1.244323e-005   1.043997e-007   5.854748e-003
   291.06   1.257386e+002   7.206781e-002   2.577430e-004   1.860850e+000   4.768801e-003   4.521631e-004   1.286859e-005   1.072725e-007   6.305363e-003
   291.07   1.255856e+002   7.297267e-002   2.731001e-004   1.846737e+000   4.988507e-003   4.542292e-004   1.282608e-005   1.068583e-007   6.420254e-003
   291.08   1.254280e+002   7.371747e-002   2.864042e-004   1.846357e+000   5.474727e-003   4.670463e-004   1.298479e-005   1.087551e-007   6.748819e-003
   291.09   1.252665e+002   7.428572e-002   2.971085e-004   1.842779e+000   4.768465e-003   4.715707e-004   1.337985e-005   1.111089e-007   6.743354e-003
   291.10   1.251017e+002   7.466984e-002   3.050713e-004   1.840750e+000   4.988472e-003   4.689672e-004   1.317102e-005   1.097941e-007   6.680537e-003
   291.11   1.249329e+002   7.487337e-002   3.105444e-004   1.844405e+000   5.419530e-003   4.940073e-004   1.372682e-005   1.147008e-007   7.304520e-003
   291.12   1.247611e+002   7.490134e-002   3.138800e-004   1.862230e+000   4.888041e-003   4.686308e-004   1.347704e-005   1.132194e-007   6.807949e-003
   291.13   1.245865e+002   7.476470e-002   3.154989e-004   1.869359e+000   6.848217e-003   5.023144e-004   1.350015e-005   1.130364e-007   7.737498e-003
   291.14   1.244104e+002   7.447852e-002   3.156977e-004   1.825639e+000   5.450039e-003   5.061846e-004   1.422977e-005   1.193826e-007   7.797780e-003
   291.15   1.242322e+002   7.405642e-002   3.145441e-004   1.852491e+000   5.274430e-003   4.956600e-004   1.417410e-005   1.186975e-007   7.590109e-003
   291.16   1.240535e+002   7.351534e-002   3.118170e-004   1.847476e+000   5.697683e-003   5.004292e-004   1.402787e-005   1.178028e-007   7.682838e-003
   291.17   1.238757e+002   7.287419e-002   3.070589e-004   1.839837e+000   5.643162e-003   5.264719e-004   1.471628e-005   1.224789e-007   8.256480e-003
   291.18   1.236986e+002   7.214578e-002   2.995954e-004   1.864795e+000   6.167891e-003   5.067987e-004   1.399997e-005   1.166989e-007   7.855707e-003
   291.19   1.235238e+002   7.135073e-002   2.888005e-004   1.853144e+000   5.782338e-003   5.240558e-004   1.439413e-005   1.191067e-007   8.009987e-003
   291.20   1.233527e+002   7.051232e-002   2.742716e-004   1.846647e+000   4.838201e-003   4.957809e-004   1.442783e-005   1.215560e-007   7.582728e-003
   291.21   1.231847e+002   6.964900e-002   2.558273e-004   1.856786e+000   6.229499e-003   5.249773e-004   1.457734e-005   1.217158e-007   8.393236e-003
   291.22   1.230207e+002   6.879047e-002   2.339118e-004   1.871770e+000   7.103758e-003   5.291197e-004   1.456492e-005   1.220832e-007   8.806628e-003
   291.23   1.228612e+002   6.796956e-002   2.095400e-004   1.864144e+000   6.484038e-003   5.302876e-004   1.456411e-005   1.215628e-007   8.476180e-003
   291.24   1.227051e+002   6.721327e-002   1.839685e-004   1.840093e+000   5.656631e-003   5.381592e-004   1.517612e-005   1.271176e-007   8.647239e-003
   291.25   1.225521e+002   6.655718e-002   1.590033e-004   1.861086e+000   6.456734e-003   5.544119e-004   1.539281e-005   1.286804e-007   9.189597e-003
   291.26   1.224020e+002   6.603289e-002   1.365077e-004   1.851776e+000   5.213180e-003   5.409353e-004   1.560201e-005   1.311083e-007   8.730914e-003
   291.27   1.222533e+002   6.566309e-002   1.179550e-004   1.852100e+000   5.281092e-003   5.444451e-004   1.573314e-005   1.324032e-007   8.882155e-003
   291.28   1.221055e+002   6.546808e-002   1.045839e-004   1.841066e+000   6.281766e-003   5.440621e-004   1.527560e-005   1.280992e-007   9.085063e-003
   291.29   1.219586e+002   6.545793e-002   9.696507e-005   1.850778e+000   5.812387e-003   5.308138e-004   1.513486e-005   1.268951e-007   8.681959e-003
   291.30   1.218111e+002   6.563367e-002   9.493883e-005   1.851199e+000   6.811117e-003   5.571776e-004   1.526719e-005   1.261878e-007   9.375979e-003
   291.31   1.216631e+002   6.598802e-002   9.781915e-005   1.831303e+000   6.416027e-003   5.578503e-004   1.503561e-005   1.229913e-007   9.021906e-003
   291.32   1.215148e+002   6.650533e-002   1.044652e-004   1.847767e+000   5.705664e-003   5.161091e-004   1.461763e-005   1.224163e-007   8.190117e-003
   291.33   1.213650e+002   6.717024e-002   1.136535e-004   1.818005e+000   5.924146e-003   5.166671e-004   1.425532e-005   1.188502e-007   8.093444e-003
   291.34   1.212138e+002   6.796157e-002   1.242439e-004   1.789755e+000   5.026649e-003   4.869741e-004   1.393809e-005   1.173044e-007   7.479159e-003
   291.35   1.210613e+002   6.885717e-002   1.354335e-004   1.791516e+000   4.659395e-003   4.828468e-004   1.393408e-005   1.170233e-007   7.280553e-003
   291.36   1.209058e+002   6.984557e-002   1.470076e-004   1.811870e+000   5.334956e-003   4.776435e-004   1.358497e-005   1.142924e-007   7.279002e-003
   291.37   1.207470e+002   7.090939e-002   1.591013e-004   1.799956e+000   5.613374e-003   4.844986e-004   1.355639e-005   1.137775e-007   7.428658e-003
   291.38   1.205844e+002   7.203593e-002   1.722160e-004   1.774958e+000   4.969014e-003   4.713689e-004   1.326391e-005   1.106870e-007   6.957093e-003
   291.39   1.204175e+002   7.320903e-002   1.868948e-004   1.770182e+000   5.269244e-003   4.776988e-004   1.336371e-005   1.112830e-007   7.213538e-003
   291.40   1.202448e+002   7.442257e-002   2.036743e-004   1.787119e+000   4.454689e-003   4.563212e-004   1.333410e-005   1.120417e-007   6.735673e-003
   291.41   1.200666e+002   7.565740e-002   2.226045e-004   1.776962e+000   4.728739e-003   4.424329e-004   1.264518e-005   1.060687e-007   6.363332e-003
   291.42   1.198832e+002   7.689119e-002   2.432566e-004   1.762754e+000   5.332158e-003   4.460927e-004   1.252220e-005   1.046114e-007   6.625781e-003
   291.43   1.196939e+002   7.811118e-002   2.649755e-004   1.758604e+000   4.844213e-003   4.513214e-004   1.272430e-005   1.055417e-007   6.558949e-003
   291.44   1.194996e+002   7.929225e-002   2.866356e-004   1.774622e+000   5.436530e-003   4.252213e-004   1.183486e-005   9.953389e-008   6.088172e-003
   291.45   1.193014e+002   8.041180e-002   3.070642e-004   1.747619e+000   4.954755e-003   4.333102e-004   1.221472e-005   1.024978e-007   6.229679e-003
   291.46   1.190989e+002   8.146101e-002   3.254677e-004   1.762641e+000   5.806295e-003   4.475318e-004   1.243677e-005   1.040727e-007   6.795796e-003
   291.47   1.188933e+002   8.242568e-002   3.412384e-004   1.748607e+000   4.598176e-003   4.272101e-004   1.227703e-005   1.030356e-007   6.118710e-003
   291.48   1.186855e+002   8.329896e-002   3.542602e-004   1.748913e+000   5.428309e-003   4.242666e-004   1.200073e-005   1.014867e-007   6.302847e-003
   291.49   1.184750e+002   8.408719e-002   3.649610e-004   1.731280e+000   5.185883e-003   4.464560e-004   1.239225e-005   1.032627e-007   6.531965e-003
   291.50   1.182625e+002   8.479308e-002   3.739127e-004   1.756862e+000   4.538890e-003   4.388029e-004   1.260068e-005   1.055883e-007   6.302610e-003
   291.51   1.180493e+002   8.542201e-002   3.817543e-004   1.777176e+000   5.864226e-003   4.570445e-004   1.264012e-005   1.058749e-007   6.913429e-003
   291.52   1.178345e+002   8.598521e-002   3.890231e-004   1.768162e+000   5.484019e-003   4.547788e-004   1.266403e-005   1.053655e-007   6.800192e-003
   291.53   1.176194e+002   8.648609e-002   3.958428e-004   1.750714e+000   5.478625e-003   4.649085e-004   1.306927e-005   1.098220e-007   7.148913e-003
   291.54   1.174053e+002   8.692653e-002   4.019563e-004   1.774703e+000   5.551427e-003   4.535692e-004   1.290948e-005   1.083956e-007   7.025483e-003
   291.55   1.171917e+002   8.730993e-002   4.068373e-004   1.731677e+000   5.235034e-003   4.698517e-004   1.337320e-005   1.118044e-007   7.369020e-003
   291.56   1.169801e+002   8.763449e-002   4.097602e-004   1.746313e+000   5.171357e-003   4.623956e-004   1.313448e-005   1.104473e-007   7.063040e-003
   291.57   1.167718e+002   8.789924e-002   4.100981e-004   1.727561e+000   5.678279e-003   4.858736e-004   1.343269e-005   1.122155e-007   7.623242e-003
   291.58   1.165661e+002   8.810790e-002   4.075367e-004   1.735828e+000   5.686211e-003   5.071792e-004   1.406986e-005   1.171187e-007   8.140147e-003
   291.59   1.163638e+002   8.826446e-002   4.022136e-004   1.747083e+000   5.151241e-003   5.001221e-004   1.442879e-005   1.210549e-007   8.135704e-003
   291.60   1.161656e+002   8.837619e-002   3.947894e-004   1.758211e+000   5.264617e-003   5.044718e-004   1.442017e-005   1.214704e-007   8.126265e-003
   291.61   1.159699e+002   8.845437e-002   3.862823e-004   1.759196e+000   6.950939e-003   5.344736e-004   1.453510e-005   1.216470e-007   9.133138e-003
   291.62   1.157771e+002   8.850942e-002   3.779981e-004   1.779721e+000   5.981427e-003   5.333583e-004   1.510374e-005   1.264460e-007   9.046094e-003
   291.63   1.155865e+002   8.855054e-002   3.711904e-004   1.762809e+000   6.605234e-003   5.347285e-004   1.485126e-005   1.245257e-007   9.231059e-003
   291.64   1.153984e+002   8.858373e-002   3.668510e-004   1.777778e+000   5.756621e-003   5.426741e-004   1.551029e-005   1.302798e-007   9.277620e-003
   291.65   1.152111e+002   8.860997e-002   3.654484e-004   1.759525e+000   6.866758e-003   5.566836e-004   1.538965e-005   1.289863e-007   9.878885e-003
   291.66   1.150252e+002   8.862457e-002   3.669187e-004   1.779132e+000   7.010238e-003   5.478616e-004   1.510635e-005   1.272559e-007   9.598607e-003
   291.67   1.148410e+002   8.861726e-002   3.706020e-004   1.756633e+000   6.122913e-003   5.427356e-004   1.523949e-005   1.279002e-007   9.324569e-003
   291.68   1.146576e+002   8.857458e-002   3.754444e-004   1.738397e+000   5.127956e-003   5.363979e-004   1.566846e-005   1.313942e-007   9.252719e-003
   291.69   1.144758e+002   8.848053e-002   3.801168e-004   1.754731e+000   6.104966e-003   5.391167e-004   1.498207e-005   1.248991e-007   9.092152e-003
   291.70   1.142961e+002   8.832039e-002   3.832919e-004   1.742795e+000   5.048836e-003   5.217221e-004   1.505056e-005   1.265897e-007   8.614141e-003
   291.71   1.141178e+002   8.808043e-002   3.838888e-004   1.739225e+000   6.685557e-003   5.466478e-004   1.498334e-005   1.248599e-007   9.494430e-003
   291.72   1.139412e+002   8.775234e-002   3.811725e-004   1.727332e+000   5.929101e-003   5.336692e-004   1.490171e-005   1.249700e-007   9.032593e-003
   291.73   1.137670e+002   8.733440e-002   3.749230e-004   1.743949e+000   6.238537e-003   5.273469e-004   1.471637e-005   1.234164e-007   8.980352e-003
   291.74   1.135937e+002   8.682649e-002   3.653304e-004   1.746794e+000   6.494032e-003   5.382890e-004   1.487174e-005   1.237260e-007   9.274525e-003
   291.75   1.134216e+002   8.623710e-002   3.530389e-004   1.728437e+000   7.136904e-003   5.269984e-004   1.431454e-005   1.202077e-007   9.175366e-003
   291.76   1.132509e+002   8.558025e-002   3.390014e-004   1.730298e+000   6.073598e-003   5.330098e-004   1.490500e-005   1.248107e-007   9.114053e-003
   291.77   1.130803e+002   8.486650e-002   3.241528e-004   1.725945e+000   6.960137e-003   5.453528e-004   1.482757e-005   1.234218e-007   9.576016e-003
   291.78   1.129100e+002   8.411455e-002   3.095323e-004   1.732071e+000   5.822312e-003   5.287466e-004   1.495191e-005   1.249838e-007   9.024953e-003
   291.79   1.127404e+002   8.334379e-002   2.960091e-004   1.715205e+000   5.727821e-003   5.319202e-004   1.484439e-005   1.231179e-007   8.943365e-003
   291.80   1.125706e+002   8.256614e-002   2.840805e-004   1.727638e+000   5.406454e-003   5.175854e-004   1.497058e-005   1.261717e-007   8.828546e-003
