%s ozone retrieval from direct irradiance
%20 9 2016 Julian Groebner
2016 09 20 09 04 43 265.3  4.8
2016 09 20 09 13 37 265.5  2.4
2016 09 20 09 24 39 265.9  2.2
2016 09 20 09 35 17 266.2  2.4
2016 09 20 09 42 47 267.5  2.7
2016 09 20 09 50 15 268.7  2.6
2016 09 20 09 57 40 270.0  2.3
2016 09 20 10 05 05 269.9  2.1
2016 09 20 10 12 32 269.5  2.3
2016 09 20 10 19 58 268.7  2.3
2016 09 20 10 27 22 270.2  2.2
2016 09 20 10 34 49 268.0  2.3
2016 09 20 10 42 15 269.8  2.1
2016 09 20 10 49 40 269.1  2.0
2016 09 20 10 56 52 270.9  2.4
2016 09 20 11 02 49 269.8  2.3
2016 09 20 11 08 20 269.5  2.2
2016 09 20 11 13 52 270.5  2.3
2016 09 20 11 19 26 271.9  2.4
2016 09 20 11 24 59 272.5  2.2
2016 09 20 11 30 32 270.4  2.2
2016 09 20 11 36 05 270.7  2.3
2016 09 20 11 41 38 271.1  2.4
2016 09 20 11 47 10 273.0  2.4
2016 09 20 11 52 47 272.3  2.5
2016 09 20 11 58 25 270.8  2.2
2016 09 20 12 03 56 272.0  2.5
2016 09 20 12 09 28 271.9  2.4
2016 09 20 12 15 03 272.5  2.4
2016 09 20 12 20 39 271.7  2.4
2016 09 20 12 26 18 271.7  2.4
2016 09 20 12 31 56 271.4  2.3
2016 09 20 12 37 32 272.0  2.4
2016 09 20 12 43 12 271.8  2.3
2016 09 20 12 48 46 271.7  2.3
2016 09 20 12 54 19 271.2  2.2
2016 09 20 13 10 31 272.2  2.4
2016 09 20 13 16 04 271.3  2.2
2016 09 20 13 21 37 272.4  2.4
2016 09 20 13 27 10 272.3  2.5
2016 09 20 13 32 44 272.5  2.3
2016 09 20 13 38 17 273.5  2.3
2016 09 20 13 43 50 272.9  2.2
2016 09 20 13 49 24 274.7  2.2
2016 09 20 13 54 59 272.5  2.3
2016 09 20 14 00 32 272.7  2.4
2016 09 20 14 06 16 273.8  2.3
2016 09 20 14 11 49 272.5  2.2
2016 09 20 14 17 21 273.8  2.4
2016 09 20 14 22 54 274.4  2.1
2016 09 20 14 28 23 273.8  2.3
2016 09 20 14 33 52 274.8  2.3
2016 09 20 14 39 21 273.2  2.2
2016 09 20 14 44 55 271.9  2.0
2016 09 20 14 50 29 270.9  2.2
2016 09 20 14 56 04 272.8  2.3
2016 09 20 15 01 55 273.4  2.1
2016 09 20 15 09 09 273.7  2.2
2016 09 20 15 16 36 271.7  2.3
2016 09 20 15 24 02 273.6  2.1
2016 09 20 15 31 26 273.2  2.2
2016 09 20 15 38 50 273.0  2.1
2016 09 20 15 46 13 273.7  2.3
2016 09 20 15 53 38 271.2  2.4
2016 09 20 16 01 02 270.6  2.4
2016 09 20 16 08 31 270.8  2.3
2016 09 20 16 16 05 269.0  2.7
2016 09 20 16 24 10 268.9  2.0
2016 09 20 16 35 11 268.7  2.1
2016 09 20 16 46 12 267.3  3.0
