%s ozone retrieval from direct irradiance
%20 9 2016 Julian Groebner
2016 09 24 08 36 28 279.0  8.0
2016 09 24 08 47 51 287.6  9.2
2016 09 24 08 59 14 289.3  7.6
2016 09 24 09 10 37 272.2  2.9
2016 09 24 09 21 04 274.1  2.2
2016 09 24 09 30 18 274.5  2.0
2016 09 24 09 38 43 274.1  2.3
2016 09 24 09 46 31 273.7  2.0
2016 09 24 09 53 51 276.9  2.4
2016 09 24 10 00 50 278.6  2.7
2016 09 24 10 07 31 275.9  1.8
2016 09 24 10 13 58 277.9  1.9
2016 09 24 10 20 12 276.1  1.9
2016 09 24 10 26 14 277.5  2.0
2016 09 24 10 32 08 277.2  2.2
2016 09 24 10 37 52 277.3  1.9
2016 09 24 10 43 29 276.8  1.9
2016 09 24 10 49 00 277.9  1.9
2016 09 24 10 54 25 278.1  1.6
2016 09 24 10 59 44 277.2  1.9
2016 09 24 11 04 59 279.3  1.9
2016 09 24 11 10 12 276.8  1.9
2016 09 24 11 15 19 278.3  1.9
2016 09 24 11 20 24 277.6  1.8
2016 09 24 11 25 28 278.7  2.1
2016 09 24 11 30 26 279.4  1.9
2016 09 24 11 35 23 278.3  2.0
2016 09 24 11 40 16 277.7  1.9
2016 09 24 11 45 06 278.3  2.0
2016 09 24 11 49 53 278.6  1.8
2016 09 24 11 54 39 278.8  1.9
2016 09 24 11 59 24 279.1  2.0
2016 09 24 12 04 07 277.4  1.9
2016 09 24 12 08 52 279.0  2.0
2016 09 24 12 13 33 279.5  2.0
2016 09 24 12 18 14 278.1  2.0
2016 09 24 12 22 54 279.1  2.0
2016 09 24 12 27 37 278.4  2.1
2016 09 24 12 32 16 278.4  2.1
2016 09 24 12 36 57 279.0  2.0
2016 09 24 12 41 35 280.2  2.0
2016 09 24 12 46 13 278.8  2.0
2016 09 24 12 50 49 278.6  2.2
2016 09 24 12 55 27 279.7  2.1
2016 09 24 13 00 04 279.3  2.1
2016 09 24 13 04 40 277.9  1.9
2016 09 24 13 09 21 278.0  2.1
2016 09 24 13 14 02 278.5  2.0
2016 09 24 13 18 44 277.6  2.1
2016 09 24 13 23 28 278.6  2.1
2016 09 24 13 28 12 278.0  2.2
2016 09 24 13 32 56 277.1  2.0
2016 09 24 13 37 40 278.8  2.0
2016 09 24 13 42 25 277.4  2.2
2016 09 24 13 47 12 278.6  2.0
2016 09 24 13 51 60 277.4  1.9
2016 09 24 13 56 49 278.3  1.9
2016 09 24 14 01 39 277.5  2.0
2016 09 24 14 06 32 277.9  2.1
2016 09 24 14 11 26 278.8  1.9
2016 09 24 14 16 19 278.3  1.9
2016 09 24 14 21 15 278.3  1.9
2016 09 24 14 26 12 277.9  1.9
2016 09 24 14 31 12 278.7  2.1
2016 09 24 14 36 15 278.4  1.8
2016 09 24 14 41 21 278.4  1.9
2016 09 24 14 46 38 279.7  1.9
2016 09 24 14 51 57 278.9  1.7
2016 09 24 14 57 15 278.0  1.7
2016 09 24 15 02 39 278.2  1.9
2016 09 24 15 08 07 276.9  1.7
2016 09 24 15 13 43 275.8  1.9
2016 09 24 15 19 26 277.0  1.9
2016 09 24 15 25 14 275.8  1.8
2016 09 24 15 31 12 277.8  1.9
2016 09 24 15 37 20 276.7  1.9
2016 09 24 15 43 39 275.9  2.0
2016 09 24 15 50 11 277.0  2.1
2016 09 24 15 56 60 275.5  2.1
2016 09 24 16 04 07 276.7  1.9
2016 09 24 16 11 39 276.7  2.4
2016 09 24 16 19 41 272.8  2.2
2016 09 24 16 28 22 273.2  2.9
2016 09 24 16 37 57 280.1  4.4
2016 09 24 16 48 52 280.0  6.0
