%s ozone retrieval from direct irradiance
%20 9 2016 Julian Groebner
2016 09 23 08 49 51 244.1  8.0
2016 09 23 08 56 29 247.6  7.3
2016 09 23 09 05 04 254.1  6.2
2016 09 23 09 13 28 264.5  6.3
2016 09 23 09 21 40 264.0  4.7
2016 09 23 09 29 44 291.5  9.9
2016 09 23 09 37 40 269.6  4.4
2016 09 23 09 45 29 285.7  8.7
2016 09 23 09 53 14 269.3  3.5
2016 09 23 10 00 53 272.2  3.7
2016 09 23 10 08 27 272.7  3.7
2016 09 23 10 15 58 274.4  3.5
2016 09 23 10 23 25 276.3  4.2
2016 09 23 10 30 50 277.2  3.7
2016 09 23 10 38 11 277.7  3.8
2016 09 23 10 45 29 278.3  4.0
2016 09 23 10 52 46 279.1  4.2
2016 09 23 11 00 00 277.8  3.2
2016 09 23 11 07 13 278.1  3.2
2016 09 23 11 14 24 281.9  4.5
2016 09 23 11 21 34 277.8  3.3
2016 09 23 11 28 42 281.0  4.1
2016 09 23 11 35 51 279.3  3.4
2016 09 23 11 43 01 279.0  3.1
2016 09 23 11 50 11 280.9  3.8
