%s ozone retrieval from direct irradiance
%20 9 2016 Julian Groebner
2016 09 22 09 03 09 284.8  8.8
2016 09 22 09 10 36 282.3  6.2
2016 09 22 09 18 03 288.9  6.8
2016 09 22 09 25 28 277.7  5.3
2016 09 22 09 32 53 275.8  3.3
2016 09 22 09 40 20 279.1  4.0
2016 09 22 09 47 47 275.9  2.4
2016 09 22 09 55 14 274.2  2.2
2016 09 22 10 02 41 276.1  2.4
2016 09 22 10 10 07 277.6  2.2
2016 09 22 10 17 34 275.2  2.4
2016 09 22 10 25 00 275.3  2.1
2016 09 22 10 32 26 278.1  2.0
2016 09 22 10 39 52 277.8  2.2
2016 09 22 10 47 18 278.4  2.2
2016 09 22 10 57 20 277.9  2.0
2016 09 22 11 04 45 278.1  2.3
2016 09 22 11 12 10 277.9  2.3
2016 09 22 11 19 36 277.7  2.2
2016 09 22 11 26 59 277.4  2.4
2016 09 22 11 34 20 276.4  2.0
2016 09 22 11 41 36 279.5  2.3
2016 09 22 11 48 48 277.5  2.2
2016 09 22 11 55 57 278.1  2.3
2016 09 22 12 03 03 278.5  2.3
2016 09 22 12 10 07 277.9  2.3
2016 09 22 12 17 09 278.6  2.2
2016 09 22 12 24 08 278.5  2.2
2016 09 22 12 31 07 277.5  2.1
2016 09 22 12 38 05 278.4  2.4
2016 09 22 12 45 02 278.6  2.3
2016 09 22 12 51 58 278.9  2.2
2016 09 22 12 58 54 279.3  2.4
2016 09 22 13 05 51 278.0  2.4
2016 09 22 13 12 47 280.3  2.4
2016 09 22 13 21 22 279.1  2.4
2016 09 22 13 28 19 279.3  2.4
2016 09 22 13 35 19 279.0  2.4
2016 09 22 13 42 20 280.5  2.4
2016 09 22 13 51 38 280.7  2.4
2016 09 22 13 58 42 278.4  2.2
2016 09 22 14 05 49 279.0  2.3
2016 09 22 14 13 01 279.0  2.1
2016 09 22 14 20 18 279.8  2.1
2016 09 22 14 27 40 279.1  2.2
2016 09 22 14 35 05 278.0  2.2
2016 09 22 14 42 31 280.1  2.1
2016 09 22 14 49 58 279.5  2.3
2016 09 22 14 57 24 279.9  2.2
2016 09 22 15 09 04 276.9  1.9
2016 09 22 15 16 32 280.4  3.3
2016 09 22 15 42 32 278.2  2.0
2016 09 22 15 48 32 279.3  2.3
2016 09 22 15 54 32 280.8  2.5
2016 09 22 16 00 32 277.0  2.4
2016 09 22 16 06 32 276.5  2.3
2016 09 22 16 12 32 278.2  2.8
2016 09 22 16 18 34 280.6  2.7
2016 09 22 16 24 35 277.3  3.5
2016 09 22 16 30 36 278.2  4.5
2016 09 22 16 36 37 283.1  4.6
2016 09 22 16 42 39 294.0  6.7
