%s ozone retrieval from direct irradiance
%20 9 2016 Julian Groebner
2016 09 25 09 04 44 268.4  3.0
2016 09 25 09 18 08 271.3  3.5
2016 09 25 09 27 35 271.9  2.9
2016 09 25 09 36 09 271.3  2.3
2016 09 25 09 44 05 275.0  2.9
2016 09 25 10 03 34 274.6  1.8
2016 09 25 10 10 08 271.0  1.8
2016 09 25 10 16 32 273.1  1.9
2016 09 25 10 22 38 273.5  1.7
2016 09 25 10 28 39 272.7  1.6
2016 09 25 10 34 32 274.2  1.8
2016 09 25 10 40 11 274.0  1.8
2016 09 25 10 45 43 276.0  2.4
2016 09 25 10 51 09 275.3  2.1
2016 09 25 10 56 30 274.6  1.7
2016 09 25 11 01 46 274.1  1.6
2016 09 25 11 06 57 275.0  1.8
2016 09 25 11 12 04 274.6  1.9
2016 09 25 11 17 08 275.0  1.7
2016 09 25 11 22 09 275.5  1.7
2016 09 25 11 27 06 276.4  1.8
2016 09 25 11 32 01 276.5  1.8
2016 09 25 11 36 53 275.3  1.8
2016 09 25 11 41 45 275.3  1.9
2016 09 25 11 46 34 275.4  1.7
2016 09 25 11 51 22 277.2  1.9
2016 09 25 11 56 07 275.0  2.0
2016 09 25 12 00 51 276.7  2.0
2016 09 25 12 05 33 277.4  1.8
2016 09 25 12 10 14 278.2  1.8
2016 09 25 12 14 55 277.5  1.8
2016 09 25 12 19 35 277.2  1.9
2016 09 25 12 24 13 278.5  2.1
2016 09 25 12 28 50 278.2  1.9
2016 09 25 12 33 27 278.4  1.9
2016 09 25 12 38 03 276.7  1.7
2016 09 25 12 42 39 278.2  1.8
2016 09 25 12 47 14 277.1  2.0
2016 09 25 12 51 49 277.8  1.9
2016 09 25 12 56 24 277.0  1.9
2016 09 25 13 00 59 277.3  1.9
2016 09 25 13 05 34 277.0  2.0
2016 09 25 13 10 10 277.1  2.0
2016 09 25 13 14 46 277.0  1.9
2016 09 25 13 19 23 277.6  1.8
2016 09 25 13 23 60 276.9  1.8
2016 09 25 13 28 38 277.9  2.0
2016 09 25 13 33 16 277.4  2.0
2016 09 25 13 37 55 277.6  2.0
2016 09 25 13 42 35 277.8  1.9
2016 09 25 13 47 16 278.2  2.0
2016 09 25 13 51 58 278.4  1.9
2016 09 25 13 56 42 278.6  2.0
2016 09 25 14 01 28 278.0  1.9
2016 09 25 14 06 15 278.2  2.0
2016 09 25 14 11 03 279.0  2.1
2016 09 25 14 15 52 278.0  1.8
2016 09 25 14 20 44 277.5  1.8
2016 09 25 14 25 38 277.7  1.8
2016 09 25 14 30 36 277.6  1.8
2016 09 25 14 35 36 277.5  1.8
2016 09 25 14 40 40 279.0  1.8
2016 09 25 14 45 47 277.9  1.7
2016 09 25 14 50 58 276.9  1.7
2016 09 25 14 56 13 276.7  2.0
2016 09 25 15 01 32 277.6  1.8
2016 09 25 15 06 58 276.5  1.7
2016 09 25 15 12 29 277.0  1.7
2016 09 25 15 18 07 275.7  1.8
2016 09 25 15 23 53 277.6  1.7
2016 09 25 15 29 48 276.0  2.0
2016 09 25 15 35 53 276.2  1.7
2016 09 25 15 42 08 276.7  1.7
2016 09 25 15 48 36 277.6  2.1
2016 09 25 15 55 20 277.2  2.3
2016 09 25 16 02 23 274.2  1.8
2016 09 25 16 09 49 275.8  2.0
2016 09 25 16 17 45 272.6  2.5
2016 09 25 16 26 22 275.3  2.5
2016 09 25 16 35 52 275.9  3.9
2016 09 25 16 47 48 274.3  3.9
2016 09 25 17 01 35 281.1  6.5
