product=O3 column [DU]
Date=22.09.2016
DOY=266
22.09.2016 06:57:01	nan
22.09.2016 06:57:12	nan
22.09.2016 06:57:24	nan
22.09.2016 06:57:36	nan
22.09.2016 06:57:47	nan
22.09.2016 06:57:58	nan
22.09.2016 06:58:09	nan
22.09.2016 06:58:22	nan
22.09.2016 06:58:33	nan
22.09.2016 06:58:45	nan
22.09.2016 06:58:57	nan
22.09.2016 06:59:09	nan
22.09.2016 06:59:21	nan
22.09.2016 06:59:33	nan
22.09.2016 06:59:44	nan
22.09.2016 06:59:55	nan
22.09.2016 07:00:07	nan
22.09.2016 07:00:18	nan
22.09.2016 07:00:30	nan
22.09.2016 07:00:43	nan
22.09.2016 07:00:55	nan
22.09.2016 07:01:08	nan
22.09.2016 07:01:19	nan
22.09.2016 07:01:32	nan
22.09.2016 07:01:43	nan
22.09.2016 07:01:55	nan
22.09.2016 07:02:07	nan
22.09.2016 07:02:18	nan
22.09.2016 07:02:30	nan
22.09.2016 07:02:41	nan
22.09.2016 07:02:53	nan
22.09.2016 07:03:05	nan
22.09.2016 07:03:16	nan
22.09.2016 07:03:29	nan
22.09.2016 07:03:43	nan
22.09.2016 07:03:55	nan
22.09.2016 07:04:11	nan
22.09.2016 07:04:25	nan
22.09.2016 07:04:38	nan
22.09.2016 07:04:51	nan
22.09.2016 07:05:04	nan
22.09.2016 07:05:16	nan
22.09.2016 07:05:29	nan
22.09.2016 07:05:42	nan
22.09.2016 07:05:54	nan
22.09.2016 07:06:06	nan
22.09.2016 07:06:19	nan
22.09.2016 07:06:31	nan
22.09.2016 07:06:44	nan
22.09.2016 07:06:58	nan
22.09.2016 07:07:11	nan
22.09.2016 07:07:23	nan
22.09.2016 07:07:35	nan
22.09.2016 07:07:48	nan
22.09.2016 07:08:02	nan
22.09.2016 07:08:14	nan
22.09.2016 07:08:27	nan
22.09.2016 07:08:39	nan
22.09.2016 07:08:51	nan
22.09.2016 07:09:06	nan
22.09.2016 07:09:18	nan
22.09.2016 07:09:31	nan
22.09.2016 07:09:43	nan
22.09.2016 07:09:58	nan
22.09.2016 07:10:12	nan
22.09.2016 07:10:27	nan
22.09.2016 07:10:41	nan
22.09.2016 07:10:55	nan
22.09.2016 07:11:10	nan
22.09.2016 07:11:24	nan
22.09.2016 07:11:38	nan
22.09.2016 07:11:52	nan
22.09.2016 07:12:07	nan
22.09.2016 07:12:21	nan
22.09.2016 07:12:35	nan
22.09.2016 07:12:49	nan
22.09.2016 07:13:04	nan
22.09.2016 07:13:18	nan
22.09.2016 07:13:32	nan
22.09.2016 07:13:46	nan
22.09.2016 07:14:01	nan
22.09.2016 07:14:15	nan
22.09.2016 07:14:29	nan
22.09.2016 07:14:43	nan
22.09.2016 07:14:58	nan
22.09.2016 07:15:12	nan
22.09.2016 07:15:26	nan
22.09.2016 07:15:40	nan
22.09.2016 07:15:54	nan
22.09.2016 07:16:09	nan
22.09.2016 07:16:23	nan
22.09.2016 07:16:37	nan
