date, Brw, idx, wl_0, wl_2, wl_3, wl_4, wl_5, wl_6, fwhm_0, fwhm_2, fwhm_3, fwhm_4, fwhm_5, fwhm_6       
735551.000000, 53, 1, 3022.92, 3062.98, 3100.31, 3134.69, 3167.55, 3199.51, 3.84, 5.44, 5.39, 5.52, 5.42, 5.31 
736848.000000, 53, 2, 3023.06, 3063.14, 3100.66, 3135.09, 3167.99, 3199.98, 3.84, 5.42, 5.40, 5.54, 5.46, 5.33

