date, Brw, idx, wl_0, wl_2, wl_3, wl_4, wl_5, wl_6, fwhm_0, fwhm_2, fwhm_3, fwhm_4, fwhm_5, fwhm_6
735390.000000, 33, 1, 3021.33, 3063.16, 3100.71, 3135.28, 3168.38, 3200.41, 3.69, 5.21, 5.11, 5.36, 5.21, 5.24 
736117.000000, 33, 2, 3021.36, 3063.13, 3100.71, 3135.30, 3168.43, 3200.47, 3.62, 5.22, 5.23, 5.38, 5.36, 5.13 
736847.000000, 33, 3, 3021.58, 3063.46, 3100.99, 3135.54, 3168.61, 3200.69, 3.67, 5.29, 5.26, 5.42, 5.18, 5.15
