date, Brw, idx, wl_0, wl_2, wl_3, wl_4, wl_5, wl_6, fwhm_0, fwhm_2, fwhm_3, fwhm_4, fwhm_5, fwhm_6
735399.000000, 151, 1, 3031.98, 3062.98, 3100.42, 3134.92, 3167.89, 3199.86, 5.55, 5.53, 5.42, 5.51, 5.47, 5.40
736117.000000, 151, 2, 3031.98, 3063.04, 3100.50, 3134.99, 3167.99, 3199.93, 5.61, 5.51, 5.42, 5.54, 5.46, 5.36
736847.000000, 151, 3, 3032.09, 3063.12, 3100.60, 3135.04, 3167.99, 3200.01, 5.55, 5.51, 5.40, 5.53, 5.50, 5.39
