date, Brw, idx, wl_0, wl_2, wl_3, wl_4, wl_5, wl_6, fwhm_0, fwhm_2, fwhm_3, fwhm_4, fwhm_5, fwhm_6
736114.000000, 228, 1, 3032.17, 3063.18, 3100.60, 3135.04, 3167.96, 3199.91, 5.19, 5.21, 5.16, 5.24, 5.15, 5.06 
736848.000000, 228, 2, 3032.36, 3063.44, 3100.85, 3135.29, 3168.21, 3200.14, 5.22, 5.25, 5.19, 5.25, 5.18, 5.09 
