date, Brw, idx, wl_0, wl_2, wl_3, wl_4, wl_5, wl_6, fwhm_0, fwhm_2, fwhm_3, fwhm_4, fwhm_5, fwhm_6     
735400.000000, 166, 1, 3031.99, 3063.00, 3100.45, 3135.01, 3167.98, 3199.99, 5.62, 5.57, 5.43, 5.53, 5.47, 5.37 
736116.000000, 166, 2, 3031.96, 3063.00, 3100.45, 3135.01, 3168.01, 3199.98, 5.60, 5.56, 5.44, 5.57, 5.47, 5.37 
736847.000000, 166, 3, 3031.90, 3062.92, 3100.40, 3134.94, 3167.92, 3199.92, 5.60, 5.58, 5.45, 5.57, 5.44, 5.37 
