date, Brw, idx, wl_0, wl_2, wl_3, wl_4, wl_5, wl_6, fwhm_0, fwhm_2, fwhm_3, fwhm_4, fwhm_5, fwhm_6       
735399.000000, 70, 1, 3022.90, 3063.03, 3100.55, 3135.11, 3168.02, 3200.07, 3.75, 5.51, 5.39, 5.56, 5.49, 5.38 
736116.000000, 70, 2, 3023.01, 3063.11, 3100.65, 3135.20, 3168.09, 3200.18, 3.74, 5.58, 5.35, 5.56, 5.48, 5.33 
736847.000000, 70, 3, 3023.08, 3063.20, 3100.70, 3135.24, 3168.13, 3200.17, 3.82, 5.46, 5.36, 5.57, 5.45, 5.44

