date, Brw, idx, wl_0, wl_2, wl_3, wl_4, wl_5, wl_6, fwhm_0, fwhm_2, fwhm_3, fwhm_4, fwhm_5, fwhm_6       
735401.000000, 172, 1, 3031.90, 3063.01, 3100.47, 3134.96, 3167.94, 3199.90, 5.54, 5.47, 5.40, 5.51, 5.47, 5.35 
736117.000000, 172, 2, 3032.00, 3063.15, 3100.60, 3135.11, 3168.09, 3200.01, 5.56, 5.46, 5.41, 5.54, 5.48, 5.35 
736848.000000, 172, 3, 3031.88, 3063.00, 3100.46, 3134.99, 3167.99, 3199.93, 5.52, 5.51, 5.43, 5.49, 5.43, 5.31 

