date, Brw, idx, wl_0, wl_2, wl_3, wl_4, wl_5, wl_6, fwhm_0, fwhm_2, fwhm_3, fwhm_4, fwhm_5, fwhm_6
735551.000000, 82, 1, 3032.13, 3063.08, 3100.60, 3134.93, 3167.72, 3199.70, 4.63, 4.80, 4.66, 4.82, 4.68, 4.60
736848.000000, 82, 2, 3032.17, 3063.10, 3100.61, 3134.97, 3167.75, 3199.73, 4.75, 4.68, 4.57, 4.77, 4.63, 4.64 
