%QASUME ozone retrieval from direct irradiance
%18 9 2016 Julian Groebner
%Using standard US atmosphere afglus
%Using ozone x-sections bp5
%Using Effective ozone temperature T=228.0 K
2016 09 21 08 30 01 281.3  2.1
2016 09 21 08 45 01 279.5  1.3
2016 09 21 09 00 01 279.8  1.0
2016 09 21 09 15 01 280.1  1.2
2016 09 21 09 30 01 279.3  1.5
2016 09 21 09 45 01 279.3  1.4
2016 09 21 10 00 01 279.7  1.5
2016 09 21 10 15 01 279.9  1.5
2016 09 21 10 30 01 280.4  1.5
2016 09 21 10 45 01 280.3  1.5
2016 09 21 11 00 01 280.8  1.6
2016 09 21 11 15 01 280.0  1.7
2016 09 21 11 30 01 280.4  1.8
2016 09 21 11 45 01 280.5  1.8
2016 09 21 12 00 01 280.0  1.7
2016 09 21 12 15 01 280.6  1.8
2016 09 21 12 30 01 280.4  1.9
2016 09 21 13 00 01 280.3  2.0
2016 09 21 13 15 01 280.4  2.2
2016 09 21 13 30 01 279.9  2.0
2016 09 21 13 45 01 280.5  1.7
2016 09 21 14 00 01 280.6  1.8
2016 09 21 14 15 01 280.8  1.7
2016 09 21 14 30 01 280.1  1.9
2016 09 21 14 45 01 280.7  1.7
2016 09 21 15 00 01 279.7  1.7
2016 09 21 15 15 01 280.3  1.4
2016 09 21 15 30 01 279.5  1.4
2016 09 21 15 45 01 279.0  1.5
2016 09 21 16 00 01 279.5  1.4
2016 09 21 16 15 01 278.8  1.3
2016 09 21 16 30 01 278.4  1.2
2016 09 21 16 45 01 278.6  1.0
2016 09 21 17 00 01 278.2  1.2
2016 09 21 17 15 01 278.7  1.4
2016 09 21 17 30 01 278.8  2.6
