%QASUME ozone retrieval from direct irradiance
%18 9 2016 Julian Groebner
%Using standard US atmosphere afglus
%Using ozone x-sections bp5
%Using Effective ozone temperature T=228.0 K
2016 09 16 08 30 01 284.1  2.2
2016 09 16 08 45 01 283.3  1.0
2016 09 16 09 00 01 283.4  0.9
2016 09 16 09 15 01 283.2  1.1
2016 09 16 09 30 01 285.1  1.2
2016 09 16 09 45 01 285.6  1.3
2016 09 16 10 00 01 286.4  1.4
2016 09 16 10 15 01 286.6  1.4
2016 09 16 10 30 01 287.1  1.5
2016 09 16 10 45 01 287.6  1.5
2016 09 16 11 00 01 287.8  1.6
2016 09 16 11 15 01 287.8  1.7
2016 09 16 11 30 01 288.1  1.8
2016 09 16 12 00 01 287.4  1.7
2016 09 16 12 15 01 288.1  1.8
2016 09 16 12 30 01 287.8  1.8
2016 09 16 12 45 01 287.6  1.8
2016 09 16 13 00 01 287.4  1.9
2016 09 16 13 15 01 287.6  1.8
2016 09 16 13 30 01 287.9  1.9
2016 09 16 13 45 01 287.7  1.9
2016 09 16 14 00 01 286.9  1.7
2016 09 16 14 15 01 287.4  1.9
2016 09 16 14 30 01 286.6  1.7
2016 09 16 14 45 01 287.4  1.7
2016 09 16 15 00 01 286.8  1.6
2016 09 16 15 15 01 286.4  1.6
2016 09 16 15 30 01 286.1  1.5
2016 09 16 15 45 01 285.7  1.4
2016 09 16 16 00 01 284.9  1.4
2016 09 16 16 15 01 285.1  1.2
2016 09 16 16 30 01 285.5  1.3
2016 09 16 16 45 01 284.0  1.1
2016 09 16 17 00 01 284.3  1.4
2016 09 16 17 30 01 285.0  2.4
