%QASUME ozone retrieval from direct irradiance
%18 9 2016 Julian Groebner
%Using standard US atmosphere afglus
%Using ozone x-sections bp5
%Using Effective ozone temperature T=228.0 K
2016 09 25 08 30 01 278.2  2.0
2016 09 25 08 45 01 277.6  1.3
2016 09 25 09 00 01 278.3  0.9
2016 09 25 09 15 01 277.9  0.9
2016 09 25 09 30 01 277.8  1.0
2016 09 25 09 45 01 277.7  1.1
2016 09 25 10 00 01 277.7  1.2
2016 09 25 10 15 01 278.1  1.3
2016 09 25 15 30 01 283.7  2.6
2016 09 25 15 45 01 282.2  1.5
2016 09 25 16 00 01 281.2  1.3
2016 09 25 16 15 01 281.0  1.2
2016 09 25 16 30 01 280.3  1.1
2016 09 25 16 45 01 280.6  0.9
2016 09 25 17 00 01 279.9  0.8
2016 09 25 17 15 01 280.9  1.4
