%QASUME ozone retrieval from direct irradiance
%18 9 2016 Julian Groebner
%Using standard US atmosphere afglus
%Using ozone x-sections bp5
%Using Effective ozone temperature T=228.0 K
2016 09 20 08 30 01 272.3  1.7
2016 09 20 08 45 01 270.9  0.8
2016 09 20 09 00 01 270.8  1.0
2016 09 20 09 15 01 271.0  1.2
2016 09 20 09 30 01 272.0  1.3
2016 09 20 09 45 01 271.3  1.3
2016 09 20 10 00 01 272.3  1.4
2016 09 20 10 15 01 272.1  1.4
2016 09 20 10 30 01 272.2  1.6
2016 09 20 10 45 01 272.0  1.8
2016 09 20 11 00 01 273.1  1.7
2016 09 20 11 15 01 273.2  1.7
2016 09 20 11 30 01 273.8  1.7
2016 09 20 11 45 01 273.7  1.8
2016 09 20 12 00 01 275.2  1.7
2016 09 20 12 15 01 273.5  1.8
2016 09 20 12 30 01 273.6  1.9
2016 09 20 12 45 01 273.9  1.9
2016 09 20 13 00 01 275.0  1.8
2016 09 20 13 29 48 275.5  1.8
2016 09 20 14 00 01 274.9  1.9
2016 09 20 14 15 01 275.7  1.8
2016 09 20 14 30 01 276.5  1.8
2016 09 20 14 45 01 275.7  1.7
2016 09 20 15 00 01 275.4  1.6
2016 09 20 15 15 01 274.5  1.6
2016 09 20 15 30 01 276.0  1.6
2016 09 20 15 45 01 275.9  1.4
2016 09 20 16 00 01 275.2  1.2
2016 09 20 16 15 01 275.5  1.2
2016 09 20 16 30 01 275.1  1.2
2016 09 20 16 45 01 274.2  1.0
2016 09 20 17 00 01 274.3  1.0
2016 09 20 17 15 01 274.2  1.2
2016 09 20 17 30 01 274.3  2.2
