%QASUME ozone retrieval from direct irradiance
%18 9 2016 Julian Groebner
%Using standard US atmosphere afglus
%Using ozone x-sections bp5
%Using Effective ozone temperature T=228.0 K
2016 09 22 08 30 01 279.5  2.7
2016 09 22 08 45 01 279.3  0.9
2016 09 22 09 00 01 279.1  1.0
2016 09 22 09 15 01 279.2  1.1
2016 09 22 09 30 01 279.1  1.1
2016 09 22 09 45 01 279.1  1.1
2016 09 22 10 00 01 279.3  1.3
2016 09 22 10 15 01 280.1  1.3
2016 09 22 10 30 01 280.6  1.5
2016 09 22 11 32 40 281.7  2.3
2016 09 22 11 50 01 282.9  2.8
2016 09 22 12 10 01 281.7  1.9
2016 09 22 12 30 01 281.5  1.8
2016 09 22 12 50 01 281.9  1.7
2016 09 22 13 15 02 282.6  1.7
2016 09 22 13 45 01 282.3  1.7
2016 09 22 14 00 01 282.4  1.7
2016 09 22 14 15 01 282.6  1.7
2016 09 22 14 30 01 282.7  1.6
2016 09 22 14 45 01 282.9  1.5
2016 09 22 15 00 01 282.4  1.5
2016 09 22 15 15 01 282.3  1.4
2016 09 22 15 30 01 282.3  1.4
2016 09 22 15 45 01 283.1  1.4
2016 09 22 16 00 01 283.0  1.2
2016 09 22 16 15 01 282.3  1.1
2016 09 22 16 30 01 282.1  1.1
2016 09 22 16 45 01 281.7  1.0
2016 09 22 17 00 01 282.0  1.0
2016 09 22 17 15 01 282.4  1.3
2016 09 22 17 30 01 283.2  2.3
