%QASUME ozone retrieval from direct irradiance
%18 9 2016 Julian Groebner
%Using standard US atmosphere afglus
%Using ozone x-sections bp5
%Using Effective ozone temperature T=228.0 K
2016 09 14 08 30 01 287.6  1.6
2016 09 14 08 45 01 285.9  1.4
2016 09 14 09 00 01 286.6  1.1
2016 09 14 09 15 01 287.4  1.4
2016 09 14 09 30 01 287.5  1.2
2016 09 14 09 45 01 287.7  1.4
2016 09 14 10 00 01 286.4  1.5
2016 09 14 10 15 01 286.6  1.5
2016 09 14 10 30 01 287.2  1.9
2016 09 14 10 45 01 287.6  1.5
2016 09 14 11 00 01 287.0  2.0
2016 09 14 11 15 01 287.0  2.0
2016 09 14 11 30 01 286.7  1.9
2016 09 14 11 45 01 286.6  1.9
2016 09 14 12 00 01 287.0  2.0
2016 09 14 12 15 01 287.0  1.9
2016 09 14 12 30 01 287.1  1.9
2016 09 14 12 45 01 287.2  1.9
2016 09 14 13 00 01 285.7  2.3
2016 09 14 13 15 01 287.0  2.1
2016 09 14 13 30 01 288.4  1.9
2016 09 14 13 45 01 287.1  2.1
2016 09 14 14 15 01 287.9  2.1
2016 09 14 14 30 01 288.4  2.0
2016 09 14 14 45 01 288.5  1.8
2016 09 14 15 00 01 288.2  1.7
2016 09 14 15 15 01 288.1  1.6
2016 09 14 15 30 01 288.6  1.6
2016 09 14 15 45 01 288.8  1.4
2016 09 14 16 00 01 288.9  1.4
2016 09 14 16 15 01 288.5  1.3
2016 09 14 16 30 01 289.0  1.3
2016 09 14 16 45 01 289.3  1.2
2016 09 14 17 00 01 288.4  1.0
2016 09 14 17 15 01 288.5  1.3
2016 09 14 17 30 01 288.5  1.9
