%QASUME ozone retrieval from direct irradiance
%18 9 2016 Julian Groebner
%Using standard US atmosphere afglus
%Using ozone x-sections bp5
%Using Effective ozone temperature T=228.0 K
2016 09 15 08 30 01 285.3  1.4
2016 09 15 08 45 01 285.0  1.3
2016 09 15 09 00 01 285.6  1.2
2016 09 15 09 15 01 284.5  1.3
2016 09 15 09 30 01 285.9  1.2
2016 09 15 09 45 01 286.2  1.4
2016 09 15 10 00 01 285.5  1.4
2016 09 15 10 15 01 286.0  1.5
2016 09 15 10 30 01 284.8  1.6
2016 09 15 10 45 01 284.9  1.6
2016 09 15 11 00 01 285.2  1.7
2016 09 15 11 15 01 285.2  1.8
2016 09 15 11 30 01 285.7  1.8
2016 09 15 11 45 01 285.1  1.7
2016 09 15 12 00 01 286.0  1.9
2016 09 15 12 15 01 285.7  1.9
2016 09 15 12 30 01 285.3  1.9
2016 09 15 12 45 01 285.2  1.9
2016 09 15 13 00 01 285.3  1.9
2016 09 15 13 15 01 285.2  1.8
2016 09 15 13 30 01 285.0  1.9
2016 09 15 13 45 01 285.3  1.8
2016 09 15 14 00 01 285.7  1.8
2016 09 15 14 15 01 285.4  1.7
2016 09 15 14 30 01 284.6  1.6
2016 09 15 14 45 01 284.2  1.8
2016 09 15 15 00 01 284.8  1.7
2016 09 15 15 15 01 284.3  1.7
2016 09 15 15 30 01 284.6  1.6
2016 09 15 15 45 01 283.1  1.4
2016 09 15 16 00 01 282.2  1.8
2016 09 15 16 15 01 283.2  1.3
2016 09 15 16 30 01 283.6  1.3
2016 09 15 16 45 01 284.1  1.2
2016 09 15 17 00 01 283.5  1.1
2016 09 15 17 15 01 282.9  1.0
2016 09 15 17 30 01 283.8  2.3
