%AVODOR ozone retrieval from direct irradiance
%4 8 2017 Luca Egli (Format: Date/Time, TO3, Crit.) range: 305 -340 nm, with wl-shift
%Using Ozonesonde ozonsonde/ozonesonde_16091410.29Z.csv
%Effective ozone temperature 229.4 K
%Effective ozone height 25.0 km 
%Using ozone x-sections bremen
2016 09 16 08 32 09 318.3 10.5
2016 09 16 08 34 02 294.5 10.4
2016 09 16 08 35 27 277.9  8.2
2016 09 16 08 35 55 292.7  8.8
2016 09 16 08 37 48 316.0 11.7
2016 09 16 08 38 47 281.0  8.9
2016 09 16 08 39 15 295.0  9.3
2016 09 16 08 40 12 290.7  9.5
2016 09 16 08 41 37 300.8 10.7
2016 09 16 08 43 03 280.7  9.0
2016 09 16 08 43 60 292.6  8.6
2016 09 16 08 44 58 287.8  8.6
2016 09 16 08 45 27 307.0  7.7
2016 09 16 08 45 55 284.1  6.9
2016 09 16 08 46 24 281.8  7.6
2016 09 16 08 47 21 305.0  9.9
2016 09 16 08 47 49 296.1  7.5
2016 09 16 08 48 18 288.7  7.2
2016 09 16 08 48 46 294.8  7.6
2016 09 16 08 49 14 303.7  9.7
2016 09 16 08 49 43 298.5  9.9
2016 09 16 08 50 11 293.4  8.1
2016 09 16 08 50 41 284.0  8.1
2016 09 16 08 51 09 277.1  6.9
2016 09 16 08 51 38 294.5  7.7
2016 09 16 08 52 06 301.2  9.2
2016 09 16 08 52 34 280.4  8.4
2016 09 16 08 53 03 301.6 10.0
2016 09 16 08 53 31 290.3  7.2
2016 09 16 08 53 59 289.1  7.1
2016 09 16 08 54 28 300.2  8.1
2016 09 16 08 54 56 285.0  8.5
2016 09 16 08 55 24 278.1  7.0
2016 09 16 08 55 53 273.3  6.6
2016 09 16 08 56 23 302.2  8.8
2016 09 16 08 56 51 287.7  8.6
2016 09 16 08 57 19 275.7  6.1
2016 09 16 08 57 48 279.3  7.4
2016 09 16 08 58 16 271.3  6.5
2016 09 16 08 58 44 282.9  6.1
2016 09 16 08 59 13 276.2  8.5
2016 09 16 08 59 41 278.6  6.3
2016 09 16 09 00 09 291.1  8.9
2016 09 16 09 00 38 289.5  7.1
2016 09 16 09 01 06 286.8  8.6
