20160901T071640Z 22.27 83.79 84.14 1.439e-01 1.083e-02 2.8203e+02 3.4343e+00 7.741 0 22.54 -9.00 -0.00071 0 2 -9.0 -9.0
20160901T071848Z 22.80 83.32 84.39 1.239e-01 1.060e-02 2.7113e+02 3.0382e+00 7.351 0 22.54 -9.00 0.00420 0 2 -9.0 -9.0
20160901T072058Z 22.56 82.85 84.64 9.417e-02 1.127e-02 2.8120e+02 2.6571e+00 6.988 0 22.55 -9.00 0.00102 0 2 -9.0 -9.0
20160901T072341Z 22.22 82.26 84.96 1.049e-01 1.074e-02 2.7632e+02 2.1126e+00 6.574 0 22.55 -9.00 -0.00037 0 2 -9.0 -9.0
20160901T072548Z 22.50 81.79 85.20 8.322e-02 1.053e-02 2.7268e+02 1.8005e+00 6.280 0 22.55 -9.00 0.00187 0 2 -9.0 -9.0
20160901T072757Z 22.01 81.32 85.45 7.200e-02 9.985e-03 2.7650e+02 1.6055e+00 6.005 0 22.55 -9.00 0.00064 0 2 -9.0 -9.0
20160901T073004Z 21.99 80.86 85.70 6.920e-02 9.714e-03 2.7562e+02 1.4069e+00 5.754 0 22.56 -9.00 -0.00079 0 2 -9.0 -9.0
20160901T073211Z 22.39 80.39 85.95 6.528e-02 9.500e-03 2.7662e+02 1.2436e+00 5.521 0 22.56 -9.00 -0.00069 0 2 -9.0 -9.0
20160901T073453Z 22.48 79.80 86.26 5.606e-02 1.018e-02 2.7468e+02 1.0998e+00 5.249 0 22.56 -9.00 -0.00158 0 2 -9.0 -9.0
20160901T073707Z 22.33 79.31 86.52 5.075e-02 1.072e-02 2.7620e+02 9.7531e-01 5.042 0 22.57 -9.00 -0.00299 0 2 -9.0 -9.0
20160901T073915Z 22.47 78.84 86.77 4.624e-02 9.860e-03 2.7281e+02 9.1892e-01 4.858 0 22.57 -9.00 -0.00271 0 2 -9.0 -9.0
20160901T074122Z 22.56 78.37 87.01 4.604e-02 9.265e-03 2.7649e+02 8.5363e-01 4.688 0 22.57 -9.00 -0.00124 0 2 -9.0 -9.0
20160901T074332Z 22.28 77.90 87.27 4.441e-02 9.544e-03 2.7227e+02 7.9328e-01 4.526 0 22.58 -9.00 -0.00214 0 2 -9.0 -9.0
20160901T074613Z 22.44 77.31 87.58 3.817e-02 9.656e-03 2.7370e+02 7.3056e-01 4.339 0 22.58 -9.00 -0.00391 0 2 -9.0 -9.0
20160901T074822Z 22.44 76.84 87.83 3.916e-02 1.000e-02 2.7236e+02 7.1248e-01 4.200 0 22.59 -9.00 -0.00375 0 2 -9.0 -9.0
20160901T075031Z 22.36 76.36 88.08 3.284e-02 9.844e-03 2.7147e+02 6.6400e-01 4.069 0 22.59 -9.00 -0.00309 0 2 -9.0 -9.0
20160901T075238Z 22.45 75.90 88.33 3.205e-02 9.531e-03 2.7150e+02 6.4491e-01 3.948 0 22.60 -9.00 -0.00398 0 2 -9.0 -9.0
20160901T075445Z 22.39 75.43 88.58 3.172e-02 9.414e-03 2.7308e+02 6.2186e-01 3.834 0 22.60 -9.00 -0.00517 0 2 -9.0 -9.0
20160901T075727Z 22.39 74.84 88.89 3.046e-02 9.644e-03 2.7152e+02 5.9029e-01 3.697 0 22.60 -9.00 -0.00471 0 2 -9.0 -9.0
20160901T075936Z 22.52 74.36 89.15 2.817e-02 9.630e-03 2.7327e+02 5.6898e-01 3.595 0 22.61 -9.00 -0.00551 0 2 -9.0 -9.0
20160901T080144Z 22.42 73.90 89.40 2.740e-02 9.412e-03 2.7129e+02 5.5883e-01 3.500 0 22.61 -9.00 -0.00459 0 2 -9.0 -9.0
20160901T080352Z 22.34 73.43 89.65 2.739e-02 9.675e-03 2.7358e+02 5.5964e-01 3.409 0 22.61 -9.00 -0.00565 0 2 -9.0 -9.0
20160901T080600Z 22.36 72.96 89.90 2.562e-02 9.462e-03 2.7227e+02 5.2928e-01 3.323 0 22.62 -9.00 -0.00686 0 2 -9.0 -9.0
20160901T080841Z 22.36 72.37 90.22 2.474e-02 9.465e-03 2.7715e+02 5.2384e-01 3.221 0 22.62 -9.00 -0.00601 0 2 -9.0 -9.0
20160901T081049Z 22.42 71.90 90.48 2.436e-02 9.155e-03 2.7709e+02 5.0162e-01 3.144 0 22.62 -9.00 -0.00579 0 2 -9.0 -9.0
20160901T081258Z 22.39 71.42 90.74 2.300e-02 9.927e-03 2.7166e+02 5.0775e-01 3.070 0 22.62 -9.00 -0.00541 0 2 -9.0 -9.0
20160901T081505Z 22.42 70.96 90.99 2.397e-02 1.008e-02 2.7208e+02 4.9707e-01 3.001 0 22.63 -9.00 -0.00810 0 2 -9.0 -9.0
20160901T081713Z 22.48 70.49 91.25 2.369e-02 9.408e-03 2.7171e+02 4.6988e-01 2.935 4 22.63 -9.00 -0.00813 0 2 -9.0 -9.0
20160901T081953Z 22.41 69.90 91.57 2.142e-02 9.858e-03 2.7350e+02 4.6719e-01 2.856 4 22.64 -9.00 -0.00750 0 2 -9.0 -9.0
20160901T082201Z 22.48 69.43 91.83 2.204e-02 9.902e-03 2.7151e+02 4.5898e-01 2.796 4 22.65 -9.00 -0.00802 0 2 -9.0 -9.0
20160901T082409Z 22.42 68.96 92.09 2.087e-02 9.575e-03 2.7002e+02 4.6024e-01 2.739 4 22.65 -9.00 -0.00867 0 2 -9.0 -9.0
20160901T082617Z 22.44 68.49 92.35 2.086e-02 9.936e-03 2.7267e+02 4.5220e-01 2.684 4 22.65 -9.00 -0.00756 0 2 -9.0 -9.0
20160901T082824Z 22.45 68.03 92.61 2.109e-02 1.000e-02 2.7328e+02 4.4605e-01 2.632 0 22.65 -9.00 -0.00878 0 2 -9.0 -9.0
20160901T083105Z 22.41 67.44 92.94 2.040e-02 9.693e-03 2.7250e+02 4.4449e-01 2.569 4 22.66 -9.00 -0.00964 0 2 -9.0 -9.0
20160901T083312Z 22.44 66.97 93.20 2.025e-02 1.024e-02 2.7681e+02 4.4117e-01 2.521 0 22.67 -9.00 -0.01017 0 2 -9.0 -9.0
20160901T083519Z 22.45 66.51 93.46 2.023e-02 1.027e-02 2.7069e+02 4.3235e-01 2.476 0 22.67 -9.00 -0.00920 0 2 -9.0 -9.0
20160901T083727Z 22.39 66.04 93.73 2.006e-02 1.011e-02 2.7118e+02 4.2472e-01 2.431 4 22.67 -9.00 -0.00802 0 2 -9.0 -9.0
20160901T083935Z 22.44 65.57 94.00 1.993e-02 9.999e-03 2.7082e+02 4.2185e-01 2.389 4 22.68 -9.00 -0.00830 0 2 -9.0 -9.0
20160901T084216Z 22.38 64.98 94.33 1.941e-02 9.820e-03 2.7084e+02 4.1761e-01 2.338 4 22.69 -9.00 -0.00876 0 2 -9.0 -9.0
20160901T084425Z 22.38 64.51 94.61 1.914e-02 1.012e-02 2.7416e+02 4.2287e-01 2.298 0 22.69 -9.00 -0.00810 0 2 -9.0 -9.0
20160901T084633Z 22.42 64.04 94.88 1.848e-02 9.977e-03 2.7139e+02 4.1861e-01 2.261 4 22.70 -9.00 -0.00891 0 2 -9.0 -9.0
20160901T084841Z 22.42 63.58 95.15 1.905e-02 1.048e-02 2.7343e+02 4.1102e-01 2.224 4 22.71 -9.00 -0.00958 0 2 -9.0 -9.0
20160901T085048Z 22.39 63.11 95.43 1.828e-02 1.021e-02 2.7658e+02 4.0815e-01 2.190 4 22.71 -9.00 -0.01080 0 2 -9.0 -9.0
20160901T085329Z 22.38 62.53 95.78 1.886e-02 1.036e-02 2.7500e+02 4.0420e-01 2.147 4 22.71 -9.00 -0.01062 0 2 -9.0 -9.0
20160901T085537Z 22.36 62.06 96.05 1.872e-02 1.079e-02 2.6832e+02 4.0709e-01 2.115 4 22.72 -9.00 -0.00988 0 2 -9.0 -9.0
20160901T085745Z 22.42 61.59 96.33 1.819e-02 1.034e-02 2.6968e+02 4.0581e-01 2.084 4 22.72 -9.00 -0.01212 0 2 -9.0 -9.0
20160901T085952Z 22.39 61.13 96.62 1.771e-02 1.041e-02 2.7501e+02 4.0408e-01 2.054 4 22.73 -9.00 -0.01048 0 2 -9.0 -9.0
20160901T090159Z 22.41 60.67 96.90 1.780e-02 1.034e-02 2.7148e+02 4.0590e-01 2.025 4 22.73 -9.00 -0.01105 0 2 -9.0 -9.0
20160901T090440Z 22.39 60.08 97.26 1.796e-02 1.075e-02 2.6897e+02 4.0528e-01 1.990 4 22.74 -9.00 -0.01162 0 2 -9.0 -9.0
20160901T090649Z 22.39 59.61 97.55 1.777e-02 1.062e-02 2.7181e+02 4.0873e-01 1.962 4 22.75 -9.00 -0.01109 0 2 -9.0 -9.0
20160901T090856Z 22.41 59.15 97.84 1.782e-02 1.060e-02 2.7196e+02 4.0642e-01 1.936 4 22.75 -9.00 -0.01138 0 2 -9.0 -9.0
20160901T091103Z 22.42 58.69 98.13 1.763e-02 1.063e-02 2.7173e+02 4.0073e-01 1.911 4 22.76 -9.00 -0.01157 0 2 -9.0 -9.0
20160901T091310Z 22.39 58.23 98.42 1.739e-02 1.044e-02 2.6926e+02 4.0345e-01 1.887 4 22.76 -9.00 -0.01165 0 2 -9.0 -9.0
20160901T091552Z 22.42 57.64 98.80 1.750e-02 1.047e-02 2.6943e+02 4.0426e-01 1.857 4 22.77 -9.00 -0.01107 0 2 -9.0 -9.0
20160901T091759Z 22.38 57.18 99.09 1.770e-02 1.080e-02 2.7533e+02 3.9938e-01 1.834 4 22.77 -9.00 -0.01086 0 2 -9.0 -9.0
20160901T092007Z 22.38 56.72 99.40 1.723e-02 1.046e-02 2.7524e+02 4.0110e-01 1.812 4 22.77 -9.00 -0.01096 0 2 -9.0 -9.0
20160901T092214Z 22.38 56.26 99.70 1.716e-02 1.077e-02 2.7123e+02 3.9736e-01 1.790 4 22.78 -9.00 -0.01205 0 2 -9.0 -9.0
20160901T092421Z 22.38 55.80 100.01 1.760e-02 1.068e-02 2.7389e+02 3.9140e-01 1.769 4 22.78 -9.00 -0.00968 0 2 -9.0 -9.0
20160901T092702Z 22.38 55.22 100.40 1.721e-02 1.077e-02 2.7221e+02 3.9641e-01 1.744 4 22.78 -9.00 -0.00931 0 2 -9.0 -9.0
20160901T092910Z 22.38 54.76 100.71 1.694e-02 1.090e-02 2.7335e+02 3.9871e-01 1.724 4 22.79 -9.00 -0.00978 0 2 -9.0 -9.0
20160901T093117Z 22.39 54.30 101.02 1.689e-02 1.079e-02 2.6957e+02 3.9819e-01 1.705 4 22.79 -9.00 -0.01029 0 2 -9.0 -9.0
20160901T093325Z 22.39 53.84 101.34 1.740e-02 1.121e-02 2.7096e+02 4.0290e-01 1.687 4 22.80 -9.00 -0.00946 0 2 -9.0 -9.0
20160901T093532Z 22.39 53.38 101.66 1.720e-02 1.081e-02 2.7166e+02 3.9666e-01 1.669 4 22.80 -9.00 -0.01184 0 2 -9.0 -9.0
20160901T093813Z 22.39 52.80 102.07 1.725e-02 1.065e-02 2.7063e+02 4.0050e-01 1.647 4 22.80 -9.00 -0.00949 0 2 -9.0 -9.0
20160901T094020Z 22.38 52.35 102.40 1.698e-02 1.097e-02 2.7091e+02 4.0220e-01 1.630 4 22.81 -9.00 -0.01034 0 2 -9.0 -9.0
20160901T094228Z 22.38 51.89 102.73 1.666e-02 1.074e-02 2.7033e+02 4.0805e-01 1.614 4 22.81 -9.00 -0.01077 0 2 -9.0 -9.0
20160901T094435Z 22.41 51.44 103.07 1.684e-02 1.090e-02 2.6908e+02 4.0092e-01 1.598 4 22.81 -9.00 -0.01044 0 2 -9.0 -9.0
20160901T094642Z 22.38 50.98 103.41 1.698e-02 1.056e-02 2.7087e+02 3.9717e-01 1.582 4 22.81 -9.00 -0.01015 0 2 -9.0 -9.0
20160901T094923Z 22.38 50.41 103.84 1.693e-02 1.099e-02 2.6917e+02 4.0113e-01 1.563 4 22.82 -9.00 -0.01040 0 2 -9.0 -9.0
20160901T095130Z 22.36 49.96 104.18 1.702e-02 1.123e-02 2.7225e+02 4.0243e-01 1.549 4 22.82 -9.00 -0.01050 0 2 -9.0 -9.0
20160901T095338Z 22.38 49.50 104.54 1.673e-02 1.097e-02 2.7190e+02 4.0859e-01 1.535 4 22.82 -9.00 -0.01229 0 2 -9.0 -9.0
20160901T095545Z 22.39 49.05 104.89 1.670e-02 1.112e-02 2.7138e+02 3.9489e-01 1.521 4 22.82 -9.00 -0.01121 0 2 -9.0 -9.0
20160901T095753Z 22.39 48.60 105.25 1.620e-02 1.082e-02 2.7078e+02 3.9775e-01 1.507 4 22.82 -9.00 -0.01046 0 2 -9.0 -9.0
20160901T100034Z 22.38 48.03 105.71 1.682e-02 1.127e-02 2.7114e+02 3.9276e-01 1.491 4 22.83 -9.00 -0.01142 0 2 -9.0 -9.0
20160901T100241Z 22.38 47.58 106.08 1.653e-02 1.100e-02 2.7340e+02 4.0428e-01 1.478 4 22.83 -9.00 -0.00979 0 2 -9.0 -9.0
20160901T100448Z 22.39 47.14 106.45 1.660e-02 1.080e-02 2.6422e+02 4.0335e-01 1.466 4 22.83 -9.00 -0.01214 0 2 -9.0 -9.0
20160901T100656Z 22.39 46.69 106.83 1.638e-02 1.057e-02 2.6875e+02 3.9732e-01 1.454 4 22.83 -9.00 -0.00921 0 2 -9.0 -9.0
20160901T100904Z 22.38 46.24 107.21 1.636e-02 1.053e-02 2.6859e+02 4.0252e-01 1.442 4 22.84 -9.00 -0.01018 0 2 -9.0 -9.0
20160901T101145Z 22.38 45.67 107.70 1.633e-02 1.077e-02 2.6945e+02 4.0606e-01 1.427 4 22.84 -9.00 -0.01017 0 2 -9.0 -9.0
20160901T101352Z 22.39 45.23 108.10 1.645e-02 1.089e-02 2.6492e+02 4.0689e-01 1.416 4 22.85 -9.00 -0.00974 0 2 -9.0 -9.0
20160901T101600Z 22.36 44.79 108.50 1.608e-02 1.078e-02 2.6632e+02 4.1125e-01 1.405 4 22.85 -9.00 -0.01025 0 2 -9.0 -9.0
20160901T101807Z 22.38 44.34 108.90 1.616e-02 1.082e-02 2.6778e+02 3.9986e-01 1.395 4 22.85 -9.00 -0.00895 0 2 -9.0 -9.0
20160901T102014Z 22.34 43.90 109.31 1.643e-02 1.096e-02 2.7282e+02 4.0212e-01 1.385 4 22.85 -9.00 -0.00906 0 2 -9.0 -9.0
20160901T102255Z 22.38 43.35 109.84 1.625e-02 1.073e-02 2.6811e+02 4.0550e-01 1.372 4 22.86 -9.00 -0.00959 0 2 -9.0 -9.0
20160901T102502Z 22.38 42.91 110.26 1.611e-02 1.083e-02 2.6329e+02 4.0666e-01 1.362 4 22.86 -9.00 -0.00761 0 2 -9.0 -9.0
20160901T102710Z 22.34 42.47 110.69 1.617e-02 1.075e-02 2.6665e+02 4.0489e-01 1.353 4 22.86 -9.00 -0.00989 0 2 -9.0 -9.0
20160901T102918Z 22.36 42.03 111.13 1.634e-02 1.109e-02 2.6872e+02 4.0762e-01 1.344 4 22.87 -9.00 -0.00890 0 2 -9.0 -9.0
20160901T103125Z 22.33 41.60 111.57 1.604e-02 1.085e-02 2.6297e+02 4.1277e-01 1.335 4 22.87 -9.00 -0.00825 0 2 -9.0 -9.0
20160901T103406Z 22.36 41.05 112.14 1.615e-02 1.080e-02 2.6821e+02 4.1335e-01 1.323 4 22.87 -9.00 -0.00846 0 2 -9.0 -9.0
20160901T103614Z 22.36 40.62 112.60 1.626e-02 1.096e-02 2.6648e+02 4.1497e-01 1.315 4 22.87 -9.00 -0.00960 0 2 -9.0 -9.0
20160901T103821Z 22.38 40.19 113.06 1.610e-02 1.094e-02 2.6708e+02 4.1353e-01 1.307 4 22.87 -9.00 -0.01046 0 2 -9.0 -9.0
20160901T104029Z 22.38 39.76 113.54 1.587e-02 1.064e-02 2.6798e+02 4.1847e-01 1.299 4 22.88 -9.00 -0.00915 0 2 -9.0 -9.0
20160901T104236Z 22.33 39.33 114.02 1.587e-02 1.044e-02 2.6651e+02 4.0943e-01 1.291 4 22.88 -9.00 -0.00825 0 2 -9.0 -9.0
20160901T104518Z 22.38 38.79 114.64 1.603e-02 1.075e-02 2.6576e+02 4.1639e-01 1.281 4 22.89 -9.00 -0.00817 0 2 -9.0 -9.0
20160901T104725Z 22.38 38.37 115.14 1.589e-02 1.077e-02 2.6384e+02 4.1146e-01 1.273 4 22.89 -9.00 -0.00890 0 2 -9.0 -9.0
20160901T104932Z 22.36 37.95 115.64 1.622e-02 1.142e-02 2.6842e+02 4.2168e-01 1.266 4 22.89 -9.00 -0.00751 0 2 -9.0 -9.0
20160901T105140Z 22.33 37.52 116.16 1.582e-02 1.084e-02 2.6689e+02 4.2028e-01 1.259 4 22.90 -9.00 -0.00804 0 2 -9.0 -9.0
20160901T105347Z 22.34 37.11 116.69 1.581e-02 1.070e-02 2.6721e+02 4.1911e-01 1.252 4 22.89 -9.00 -0.00860 0 2 -9.0 -9.0
20160901T105628Z 22.33 36.58 117.36 1.605e-02 1.101e-02 2.6797e+02 4.1794e-01 1.244 4 22.90 -9.00 -0.00850 0 2 -9.0 -9.0
20160901T105836Z 22.38 36.17 117.91 1.609e-02 1.102e-02 2.6367e+02 4.1981e-01 1.237 4 22.90 -9.00 -0.00776 0 2 -9.0 -9.0
20160901T110043Z 22.38 35.75 118.47 1.573e-02 1.104e-02 2.6169e+02 4.2225e-01 1.231 4 22.90 -9.00 -0.00776 0 2 -9.0 -9.0
20160901T110251Z 22.39 35.34 119.04 1.586e-02 1.086e-02 2.6855e+02 4.1885e-01 1.224 4 22.90 -9.00 -0.01060 0 2 -9.0 -9.0
20160901T110459Z 22.33 34.93 119.62 1.567e-02 1.085e-02 2.6492e+02 4.2953e-01 1.218 4 22.91 -9.00 -0.00757 0 2 -9.0 -9.0
20160901T110740Z 22.36 34.42 120.36 1.588e-02 1.084e-02 2.6256e+02 4.1922e-01 1.211 4 22.91 -9.00 -0.00897 0 2 -9.0 -9.0
20160901T110948Z 22.34 34.02 120.97 1.569e-02 1.081e-02 2.6219e+02 4.2450e-01 1.205 4 22.91 -9.00 -0.00750 0 2 -9.0 -9.0
20160901T111155Z 22.36 33.62 121.58 1.565e-02 1.084e-02 2.6522e+02 4.2402e-01 1.200 4 22.91 -9.00 -0.00816 0 2 -9.0 -9.0
20160901T111402Z 22.34 33.23 122.21 1.566e-02 1.081e-02 2.6673e+02 4.2724e-01 1.194 4 22.91 -9.00 -0.00617 0 2 -9.0 -9.0
20160901T111609Z 22.38 32.83 122.84 1.555e-02 1.083e-02 2.6434e+02 4.2912e-01 1.189 4 22.91 -9.00 -0.00785 0 2 -9.0 -9.0
20160901T111851Z 22.34 32.34 123.68 1.588e-02 1.076e-02 2.6288e+02 4.2728e-01 1.182 4 22.91 -9.00 -0.00690 0 2 -9.0 -9.0
20160901T112058Z 22.34 31.95 124.34 1.541e-02 1.079e-02 2.6273e+02 4.3692e-01 1.177 4 22.91 -9.00 -0.00794 0 2 -9.0 -9.0
20160901T112305Z 22.38 31.57 125.02 1.572e-02 1.113e-02 2.6564e+02 4.2483e-01 1.173 4 22.91 -9.00 -0.00699 0 2 -9.0 -9.0
20160901T112512Z 22.36 31.19 125.72 1.558e-02 1.107e-02 2.6387e+02 4.3070e-01 1.168 4 22.91 -9.00 -0.00707 0 2 -9.0 -9.0
20160901T112720Z 22.36 30.81 126.43 1.550e-02 1.067e-02 2.6392e+02 4.2638e-01 1.163 4 22.91 -9.00 -0.00840 0 2 -9.0 -9.0
20160901T113001Z 22.36 30.34 127.35 1.566e-02 1.114e-02 2.6740e+02 4.3496e-01 1.158 4 22.91 -9.00 -0.00885 0 2 -9.0 -9.0
20160901T113209Z 22.33 29.97 128.10 1.572e-02 1.113e-02 2.6558e+02 4.4160e-01 1.153 4 22.90 -9.00 -0.00722 0 2 -9.0 -9.0
20160901T113416Z 22.33 29.60 128.86 1.567e-02 1.097e-02 2.6621e+02 4.3214e-01 1.149 4 22.90 -9.00 -0.00750 0 2 -9.0 -9.0
20160901T113623Z 22.34 29.24 129.63 1.558e-02 1.088e-02 2.6596e+02 4.3366e-01 1.145 4 22.90 -9.00 -0.00690 0 2 -9.0 -9.0
20160901T113831Z 22.33 28.88 130.43 1.564e-02 1.095e-02 2.6130e+02 4.3557e-01 1.141 4 22.90 -9.00 -0.00736 0 2 -9.0 -9.0
20160901T114113Z 22.36 28.43 131.46 1.553e-02 1.106e-02 2.6652e+02 4.4102e-01 1.136 4 22.89 -9.00 -0.00812 0 2 -9.0 -9.0
20160901T114320Z 22.33 28.09 132.29 1.565e-02 1.124e-02 2.6613e+02 4.3458e-01 1.133 4 22.89 -9.00 -0.00700 0 2 -9.0 -9.0
20160901T114528Z 22.33 27.74 133.15 1.572e-02 1.133e-02 2.6477e+02 4.4136e-01 1.129 4 22.88 -9.00 -0.00797 0 2 -9.0 -9.0
20160901T114735Z 22.34 27.41 134.02 1.566e-02 1.069e-02 2.6502e+02 4.2504e-01 1.126 4 22.88 -9.00 -0.00799 0 2 -9.0 -9.0
20160901T114943Z 22.38 27.07 134.91 1.545e-02 1.103e-02 2.6561e+02 4.3332e-01 1.122 4 22.87 -9.00 -0.00782 0 2 -9.0 -9.0
20160901T115225Z 22.36 26.65 136.07 1.547e-02 1.088e-02 2.6370e+02 4.4092e-01 1.118 4 22.87 -9.00 -0.00656 0 2 -9.0 -9.0
20160901T115432Z 22.33 26.33 137.00 1.543e-02 1.062e-02 2.6207e+02 4.2456e-01 1.115 4 22.87 -9.00 -0.00678 0 2 -9.0 -9.0
20160901T115640Z 22.34 26.02 137.95 1.568e-02 1.098e-02 2.6595e+02 4.4120e-01 1.112 4 22.86 -9.00 -0.00645 0 2 -9.0 -9.0
20160901T115847Z 22.38 25.71 138.93 1.556e-02 1.092e-02 2.6176e+02 4.4207e-01 1.109 4 22.86 -9.00 -0.00714 0 2 -9.0 -9.0
20160901T120055Z 22.36 25.40 139.93 1.560e-02 1.094e-02 2.6422e+02 4.4026e-01 1.106 4 22.86 -9.00 -0.00649 0 2 -9.0 -9.0
20160901T120337Z 22.34 25.03 141.22 1.569e-02 1.115e-02 2.6398e+02 4.3060e-01 1.103 4 22.85 -9.00 -0.00706 0 2 -9.0 -9.0
20160901T120544Z 22.36 24.74 142.26 1.528e-02 1.113e-02 2.6494e+02 4.5179e-01 1.100 4 22.85 -9.00 -0.00669 0 2 -9.0 -9.0
20160901T120752Z 22.36 24.45 143.33 1.553e-02 1.128e-02 2.6310e+02 4.4799e-01 1.098 4 22.84 -9.00 -0.00579 0 2 -9.0 -9.0
20160901T120959Z 22.34 24.18 144.42 1.534e-02 1.096e-02 2.6014e+02 4.3942e-01 1.096 4 22.83 -9.00 -0.00783 0 2 -9.0 -9.0
20160901T121207Z 22.34 23.91 145.53 1.537e-02 1.099e-02 2.6676e+02 4.3959e-01 1.093 4 22.83 -9.00 -0.00668 0 2 -9.0 -9.0
20160901T121448Z 22.36 23.58 146.97 1.571e-02 1.138e-02 2.6660e+02 4.4142e-01 1.091 4 22.82 -9.00 -0.00758 0 2 -9.0 -9.0
20160901T121656Z 22.36 23.33 148.14 1.547e-02 1.120e-02 2.6570e+02 4.4643e-01 1.089 4 22.82 -9.00 -0.00670 0 2 -9.0 -9.0
20160901T121903Z 22.33 23.09 149.32 1.581e-02 1.137e-02 2.6593e+02 4.4397e-01 1.087 4 22.81 -9.00 -0.00484 0 2 -9.0 -9.0
20160901T122111Z 22.38 22.86 150.53 1.556e-02 1.111e-02 2.6276e+02 4.4402e-01 1.085 4 22.81 -9.00 -0.00777 0 2 -9.0 -9.0
20160901T122318Z 22.34 22.63 151.75 1.560e-02 1.092e-02 2.6897e+02 4.4057e-01 1.083 4 22.81 -9.00 -0.00746 0 2 -9.0 -9.0
20160901T122600Z 22.34 22.36 153.35 1.550e-02 1.104e-02 2.6435e+02 4.4476e-01 1.081 4 22.80 -9.00 -0.00435 0 2 -9.0 -9.0
20160901T122807Z 22.36 22.15 154.62 1.563e-02 1.100e-02 2.6778e+02 4.3834e-01 1.079 4 22.80 -9.00 -0.00654 0 2 -9.0 -9.0
20160901T123015Z 22.34 21.96 155.93 1.548e-02 1.115e-02 2.6223e+02 4.5294e-01 1.078 4 22.79 -9.00 -0.00683 0 2 -9.0 -9.0
20160901T123222Z 22.36 21.77 157.25 1.537e-02 1.093e-02 2.6569e+02 4.4254e-01 1.076 4 22.78 -9.00 -0.00716 0 2 -9.0 -9.0
20160901T123429Z 22.34 21.60 158.58 1.531e-02 1.101e-02 2.6375e+02 4.4340e-01 1.075 4 22.78 -9.00 -0.00593 0 2 -9.0 -9.0
20160901T123712Z 22.36 21.39 160.33 1.562e-02 1.094e-02 2.6528e+02 4.4744e-01 1.074 4 22.78 -9.00 -0.00447 0 2 -9.0 -9.0
