Pandora #121 direct sun retrievals of total ozone vertical column amounts
at Izana Atmospheric Research Center, Spain, Lat 28.309°, Long -16.4994°, 2360m a.s.l.
Data are not cloud screened! For cloud screening use columns 5 or 6 and column 8.
File created with script <extract_gas> on Mon 12 Sep 2016, 15:22:01 UT
---------------------------------------------------------------------------------------
Column 1: UT date and time for center of measurement, yyyymmddThhmmssZ (ISO 8601)
Column 2: Total duration of measurement in seconds
Column 3: Solar zenith angle at the center-time of the measurement in degree
Column 4: Solar azimuth at the center-time of the measurement in degree, 0=north, increases clockwise
Column 5: rms of unweighted spectral fitting residuals
Column 6: Normalized rms of weighted spectral fitting residuals
Column 7: Ozone vertical column amount [Dobson Units]
Column 8: Uncertainty of ozone vertical column amount [Dobson Units]
Column 9: Direct sun ozone air mass factor
Column 10: Sum over 2^i with i being a level 2 error index (see level 2 data header)
Column 11: Effective temperature [°C], 999=no effective temperature given
Column 12: Estimated average residual stray light level [%] (see level 2 data header)
Column 13: Retrieved wavelength shift [nm], -9=no wavelength change determination
Column 14: Position of filterwheel #2, 0=filterwheel not used, 1-9 are valid positions
Column 15: Fitting result index: 1,2=no error, >2=error
Column 16: Ozone effective temperature [K], -9=not retrieved or retrieval not successfull
Column 17: Uncertainty of ozone effective temperature [K], -9=not retrieved or retrieval not successfull
---------------------------------------------------------------------------------------
20160901T114134Z 33.45 28.36 131.63 6.689e-03 5.674e-03 2.7587e+02 9.5555e-02 1.136 0 16.13 -9.00 -0.00836 8 2 -9.0 -9.0
20160901T114609Z 33.29 27.62 133.46 6.668e-03 5.722e-03 2.7611e+02 9.6764e-02 1.128 0 16.12 -9.00 -0.00843 8 2 -9.0 -9.0
20160901T115114Z 33.42 26.82 135.59 6.676e-03 5.755e-03 2.7546e+02 9.8411e-02 1.120 0 16.11 -9.00 -0.00799 8 2 -9.0 -9.0
20160901T115633Z 33.41 26.02 137.94 6.688e-03 5.658e-03 2.7539e+02 9.6016e-02 1.112 0 16.11 -9.00 -0.00810 8 2 -9.0 -9.0
20160901T120107Z 33.26 25.36 140.06 6.680e-03 5.746e-03 2.7558e+02 9.9078e-02 1.106 4 16.10 -9.00 -0.00746 8 2 -9.0 -9.0
20160901T120612Z 33.28 24.66 142.54 6.659e-03 5.686e-03 2.7524e+02 9.8655e-02 1.100 0 16.10 -9.00 -0.00779 8 2 -9.0 -9.0
20160901T121140Z 33.42 23.96 145.34 6.666e-03 5.707e-03 2.7487e+02 9.7495e-02 1.094 4 16.09 -9.00 -0.00765 8 2 -9.0 -9.0
20160901T121638Z 33.41 23.36 148.02 6.683e-03 5.740e-03 2.7541e+02 9.8053e-02 1.089 4 16.09 -9.00 -0.00789 8 2 -9.0 -9.0
20160901T122544Z 33.43 22.38 153.24 6.670e-03 5.675e-03 2.7563e+02 9.7715e-02 1.081 4 16.08 -9.00 -0.00757 8 2 -9.0 -9.0
20160901T123154Z 33.40 21.81 157.01 6.663e-03 5.650e-03 2.7590e+02 9.7920e-02 1.077 0 16.08 -9.00 -0.00782 8 2 -9.0 -9.0
20160901T123719Z 33.40 21.37 160.46 6.652e-03 5.669e-03 2.7585e+02 9.7390e-02 1.073 0 16.07 -9.00 -0.00789 8 2 -9.0 -9.0
20160901T124150Z 33.26 21.07 163.44 6.668e-03 5.672e-03 2.7682e+02 9.7712e-02 1.071 0 16.07 -9.00 -0.00782 8 2 -9.0 -9.0
20160901T124654Z 33.26 20.78 166.86 6.668e-03 5.673e-03 2.7624e+02 9.8036e-02 1.069 4 16.07 -9.00 -0.00752 8 2 -9.0 -9.0
20160901T125210Z 33.42 20.56 170.50 6.624e-03 5.689e-03 2.7627e+02 1.0041e-01 1.068 4 16.07 -9.00 -0.00737 8 2 -9.0 -9.0
20160901T125639Z 33.40 20.42 173.65 6.621e-03 5.635e-03 2.7729e+02 9.7835e-02 1.067 0 16.07 -9.00 -0.00790 8 2 -9.0 -9.0
20160901T130140Z 33.40 20.33 177.21 6.623e-03 5.684e-03 2.7744e+02 9.8265e-02 1.066 0 16.07 -9.00 -0.00782 8 2 -9.0 -9.0
20160901T130655Z 33.35 20.32 180.95 6.605e-03 5.649e-03 2.7683e+02 9.8068e-02 1.066 0 16.06 -9.00 -0.00764 8 2 -9.0 -9.0
20160901T131125Z 33.41 20.36 184.15 6.623e-03 5.638e-03 2.7712e+02 9.7692e-02 1.066 0 16.06 -9.00 -0.00736 8 2 -9.0 -9.0
20160901T132026Z 33.24 20.62 190.49 6.632e-03 5.654e-03 2.7736e+02 9.8361e-02 1.068 0 16.06 -9.00 -0.00786 8 2 -9.0 -9.0
20160901T132635Z 33.42 20.91 194.71 6.637e-03 5.697e-03 2.7737e+02 9.9355e-02 1.070 0 16.05 -9.00 -0.00776 8 2 -9.0 -9.0
20160901T133148Z 33.40 21.24 198.18 6.652e-03 5.680e-03 2.7801e+02 9.8685e-02 1.072 0 16.05 -9.00 -0.00784 8 2 -9.0 -9.0
20160901T133615Z 33.29 21.57 201.06 6.636e-03 5.685e-03 2.7717e+02 1.0032e-01 1.075 0 16.05 -9.00 -0.00740 8 2 -9.0 -9.0
20160901T134113Z 33.41 21.99 204.18 6.644e-03 5.660e-03 2.7759e+02 9.8525e-02 1.078 0 16.05 -9.00 -0.00758 8 2 -9.0 -9.0
20160901T134625Z 33.27 22.49 207.31 6.653e-03 5.674e-03 2.7718e+02 1.0011e-01 1.082 0 16.04 -9.00 -0.00777 8 2 -9.0 -9.0
20160901T135050Z 33.26 22.96 209.88 6.632e-03 5.671e-03 2.7810e+02 9.8490e-02 1.086 0 16.04 -9.00 -0.00778 8 2 -9.0 -9.0
20160901T135547Z 33.27 23.52 212.63 6.652e-03 5.645e-03 2.7836e+02 9.8514e-02 1.090 0 16.05 -9.00 -0.00797 8 2 -9.0 -9.0
20160901T140058Z 33.29 24.16 215.38 6.656e-03 5.687e-03 2.7821e+02 9.7306e-02 1.095 0 16.04 -9.00 -0.00790 8 2 -9.0 -9.0
20160901T140522Z 33.41 24.74 217.62 6.685e-03 5.712e-03 2.7845e+02 9.8518e-02 1.100 0 16.04 -9.00 -0.00789 8 2 -9.0 -9.0
20160901T162954Z 33.80 52.18 257.33 6.860e-03 5.405e-03 2.7920e+02 8.9840e-02 1.624 0 16.16 -9.00 -0.01192 8 2 -9.0 -9.0
20160901T163520Z 33.38 53.35 258.16 6.837e-03 5.375e-03 2.7980e+02 8.8681e-02 1.668 0 16.15 -9.00 -0.01217 8 2 -9.0 -9.0
20160901T163942Z 33.62 54.29 258.82 6.887e-03 5.408e-03 2.7901e+02 8.9214e-02 1.705 4 16.14 -9.00 -0.01213 8 2 -9.0 -9.0
20160901T164327Z 33.41 55.10 259.37 6.929e-03 5.335e-03 2.7928e+02 8.8516e-02 1.739 0 16.13 -9.00 -0.01242 8 2 -9.0 -9.0
20160901T164900Z 33.59 56.31 260.18 6.942e-03 5.388e-03 2.7956e+02 9.0826e-02 1.792 0 16.12 -9.00 -0.01232 8 2 -9.0 -9.0
20160901T165321Z 33.60 57.25 260.80 7.005e-03 5.359e-03 2.7940e+02 8.9891e-02 1.837 0 16.11 -9.00 -0.01242 8 2 -9.0 -9.0
20160901T165706Z 33.57 58.07 261.32 7.040e-03 5.336e-03 2.8005e+02 9.0341e-02 1.878 0 16.11 -9.00 -0.01272 8 2 -9.0 -9.0
20160901T170213Z 33.60 59.18 262.03 7.060e-03 5.271e-03 2.7931e+02 8.9819e-02 1.938 0 16.10 -9.00 -0.01292 8 2 -9.0 -9.0
20160901T170705Z 33.54 60.24 262.68 7.056e-03 5.256e-03 2.7985e+02 9.0115e-02 1.999 0 16.10 -9.00 -0.01303 8 2 -9.0 -9.0
20160901T171610Z 33.59 62.23 263.89 7.196e-03 5.242e-03 2.7992e+02 9.1091e-02 2.127 0 16.08 -9.00 -0.01336 8 2 -9.0 -9.0
20160901T172221Z 33.57 63.59 264.69 7.271e-03 5.141e-03 2.8000e+02 9.2580e-02 2.225 0 16.09 -9.00 -0.01348 8 2 -9.0 -9.0
20160901T172729Z 33.57 64.71 265.34 7.310e-03 5.058e-03 2.7994e+02 9.3965e-02 2.315 0 16.08 -9.00 -0.01371 8 2 -9.0 -9.0
20160901T173431Z 33.60 66.26 266.23 7.374e-03 5.036e-03 2.7984e+02 9.6941e-02 2.452 0 16.07 -9.00 -0.01398 8 2 -9.0 -9.0
20160901T173941Z 33.62 67.39 266.87 7.541e-03 4.969e-03 2.8019e+02 9.7956e-02 2.564 0 16.07 -9.00 -0.01397 8 2 -9.0 -9.0
20160901T174405Z 33.46 68.36 267.41 7.747e-03 4.838e-03 2.7984e+02 1.0073e-01 2.669 0 16.07 -9.00 -0.01422 8 2 -9.0 -9.0
20160901T174858Z 33.62 69.44 268.00 7.738e-03 4.833e-03 2.8057e+02 1.0306e-01 2.797 0 16.07 -9.00 -0.01424 8 2 -9.0 -9.0
20160901T175410Z 33.63 70.58 268.63 8.013e-03 4.782e-03 2.8007e+02 1.0706e-01 2.948 0 16.06 -9.00 -0.01409 8 2 -9.0 -9.0
20160901T175850Z 33.62 71.61 269.19 8.034e-03 4.683e-03 2.8029e+02 1.1153e-01 3.099 0 16.05 -9.00 -0.01423 8 2 -9.0 -9.0
20160901T180754Z 33.73 73.61 270.27 8.621e-03 4.592e-03 2.7952e+02 1.2227e-01 3.443 0 16.05 -9.00 -0.01303 8 2 -9.0 -9.0
20160901T181258Z 33.66 74.72 270.86 8.281e-03 4.422e-03 2.7944e+02 1.3184e-01 3.672 0 16.04 -9.00 -0.01350 8 2 -9.0 -9.0
20160901T181905Z 33.70 76.07 271.58 8.815e-03 4.378e-03 2.7903e+02 1.4714e-01 3.992 0 16.04 -9.00 -0.01299 8 2 -9.0 -9.0
20160901T182334Z 33.70 77.06 272.10 9.309e-03 4.210e-03 2.7852e+02 1.6215e-01 4.264 0 16.04 -9.00 -0.01214 8 2 -9.0 -9.0
20160901T182719Z 33.65 77.88 272.54 1.046e-02 4.070e-03 2.7786e+02 1.7670e-01 4.521 0 16.04 -9.00 -0.01217 8 2 -9.0 -9.0
20160901T183238Z 33.68 79.05 273.16 9.905e-03 3.902e-03 2.7680e+02 2.0915e-01 4.940 0 16.03 -9.00 -0.01152 8 2 -9.0 -9.0
20160901T184248Z 33.68 81.29 274.33 1.231e-02 3.731e-03 2.7285e+02 3.2377e-01 5.986 0 16.03 -9.00 -0.01090 8 2 -9.0 -9.0
20160901T185428Z 33.59 83.85 275.69 1.510e-01 4.525e-03 2.6338e+02 8.1867e-01 7.788 0 16.02 -9.00 -0.00846 8 2 -9.0 -9.0
20160901T185948Z 33.63 85.02 276.31 2.213e-01 5.193e-03 2.5899e+02 1.5052e+00 8.927 0 16.02 -9.00 -0.00644 8 2 -9.0 -9.0
20160901T191915Z 32.00 89.26 278.58 1.420e-01 9.652e-02 -1.5691e+01 1.2955e+02 14.158 36 16.01 -9.00 -0.53733 8 2 -9.0 -9.0
20160902T065202Z 32.00 89.25 81.62 2.837e-01 2.023e-01 7.7201e+00 2.1344e+02 14.154 36 16.00 -9.00 -0.64136 8 2 -9.0 -9.0
20160902T065609Z 31.99 88.36 82.11 1.164e-01 7.797e-02 -4.7071e-01 1.4585e+02 13.218 36 16.00 -9.00 -0.54521 8 2 -9.0 -9.0
