%BTS ozone retrieval from direct irradiance
%4 8 2017 Luca Egli (Format: Date/Time, TO3, Crit.) range: 300 -340 nm, with wl-shift
%Using Ozonesonde ozonsonde/ozonesonde_16092111.24Z.csv
%Effective ozone temperature 229.1 K
%Effective ozone height 24.5 km 
%Using ozone x-sections bremen
2016 09 20 08 33 16 270.9  8.5
2016 09 20 08 39 16 260.5 11.8
2016 09 20 08 48 21 256.5  8.1
2016 09 20 08 51 02 253.2 10.2
2016 09 20 08 52 50 263.9 10.0
2016 09 20 08 55 39 272.0 10.0
2016 09 20 08 57 42 259.6 11.0
2016 09 20 08 57 49 265.8  7.3
2016 09 20 08 58 13 265.9  6.6
2016 09 20 08 58 43 254.6 11.0
2016 09 20 09 00 07 272.5 11.7
2016 09 20 09 00 38 268.2 11.9
2016 09 20 09 01 09 262.8 11.7
2016 09 20 09 01 39 257.1  9.2
2016 09 20 09 02 18 261.2 10.3
2016 09 20 09 03 26 256.1  7.5
2016 09 20 09 04 28 257.5  8.7
2016 09 20 09 04 58 261.2  7.8
2016 09 20 09 05 06 255.8  8.3
2016 09 20 09 05 13 255.1  9.2
2016 09 20 09 06 07 257.5  7.7
2016 09 20 09 06 15 268.0  8.4
2016 09 20 09 06 53 253.8  8.2
2016 09 20 09 07 00 257.1 11.9
2016 09 20 09 07 16 257.5  7.9
2016 09 20 09 07 39 273.5  9.7
2016 09 20 09 07 56 264.1  9.3
2016 09 20 09 08 08 268.9  8.8
2016 09 20 09 08 20 276.6 11.4
2016 09 20 09 08 29 254.4  7.2
2016 09 20 09 08 39 270.2 11.1
2016 09 20 09 09 12 279.0 11.0
2016 09 20 09 09 21 261.0  7.8
2016 09 20 09 09 33 273.3 12.0
2016 09 20 09 09 53 262.5  7.7
2016 09 20 09 10 05 266.3  7.4
2016 09 20 09 10 16 262.5  5.9
2016 09 20 09 10 28 269.8  7.5
2016 09 20 09 10 40 266.4  9.2
2016 09 20 09 10 52 263.2  5.3
2016 09 20 09 11 04 266.4  7.3
2016 09 20 09 11 15 257.1  7.6
2016 09 20 09 11 27 260.4 10.3
2016 09 20 09 11 39 273.1  9.8
2016 09 20 09 11 51 271.4  7.0
2016 09 20 09 12 15 277.6  8.8
2016 09 20 09 12 26 264.0  8.1
2016 09 20 09 12 38 269.6  5.4
2016 09 20 09 12 50 260.1  8.1
2016 09 20 09 13 02 267.8  6.4
2016 09 20 09 13 14 261.8  6.3
2016 09 20 09 13 25 258.5  8.8
2016 09 20 09 13 37 260.5  5.5
2016 09 20 09 13 49 269.5  6.5
2016 09 20 09 14 01 275.0  9.5
2016 09 20 09 14 13 263.1  5.3
2016 09 20 09 14 25 266.3  6.6
2016 09 20 09 14 36 265.9  7.2
2016 09 20 09 14 48 262.2  6.7
2016 09 20 09 15 00 262.9  6.8
2016 09 20 09 15 12 264.7  7.0
2016 09 20 09 15 24 263.4  6.7
2016 09 20 09 15 35 271.8  7.9
2016 09 20 09 15 47 266.2  7.1
2016 09 20 09 15 59 264.1  7.2
2016 09 20 09 16 11 263.8  6.3
2016 09 20 09 16 23 266.0  9.4
2016 09 20 09 16 34 264.0  5.3
2016 09 20 09 16 46 259.0  7.2
2016 09 20 09 16 58 265.4  6.9
2016 09 20 09 17 10 259.0  7.3
2016 09 20 09 17 22 264.4  6.2
2016 09 20 09 17 33 266.6  9.1
2016 09 20 09 17 45 261.4  8.7
2016 09 20 09 17 57 265.1  7.9
2016 09 20 09 18 09 264.0  7.9
2016 09 20 09 18 21 268.1  6.6
2016 09 20 09 18 33 271.4  6.6
2016 09 20 09 18 56 265.2  7.1
2016 09 20 09 19 08 259.5  6.3
2016 09 20 09 19 20 265.4  8.2
2016 09 20 09 19 44 266.5  5.7
2016 09 20 09 19 55 266.8  5.9
2016 09 20 09 20 07 266.5  6.5
2016 09 20 09 20 19 267.9  8.0
2016 09 20 09 20 31 261.0  8.2
2016 09 20 09 20 43 265.6  5.1
2016 09 20 09 20 54 259.5  7.2
2016 09 20 09 21 06 268.5  5.7
2016 09 20 09 21 18 267.5  6.6
2016 09 20 09 21 30 266.2  6.7
2016 09 20 09 21 42 262.4  5.8
2016 09 20 09 21 53 265.0  6.5
2016 09 20 09 22 05 262.1  5.8
2016 09 20 09 22 17 265.6  7.3
2016 09 20 09 22 29 260.0  8.2
2016 09 20 09 22 41 264.3  6.0
2016 09 20 09 22 52 260.5  7.4
2016 09 20 09 23 04 263.5  7.9
2016 09 20 09 23 16 267.8  5.8
2016 09 20 09 23 28 264.5  5.1
2016 09 20 09 23 40 263.6  6.7
